game,white,result,score,running_wins,running_draws,running_losses,running_elo
4,Base-2358a28,1-0,0.0,0,0,1,-1199.8
8,Base-2358a28,1/2-1/2,0.5,0,1,1,-190.8
6,Base-2358a28,1-0,0.0,0,1,2,-279.6
7,New-8396454,1-0,1.0,1,1,2,-88.7
2,Base-2358a28,1-0,0.0,1,1,3,-147.2
1,New-8396454,1-0,1.0,2,1,3,-58.5
5,New-8396454,1/2-1/2,0.5,2,2,3,-50.0
3,New-8396454,1-0,1.0,3,2,3,-0.0
9,New-8396454,1-0,1.0,4,2,3,38.8
12,Base-2358a28,1-0,0.0,4,2,4,-0.0
15,New-8396454,0-1,0.0,4,2,5,-31.7
11,New-8396454,1-0,1.0,5,2,5,-0.0
16,Base-2358a28,1/2-1/2,0.5,5,3,5,-0.0
13,New-8396454,0-1,0.0,5,3,6,-24.9
10,Base-2358a28,1/2-1/2,0.5,5,4,6,-23.2
14,Base-2358a28,1-0,0.0,5,4,7,-43.7
17,New-8396454,0-1,0.0,5,4,8,-62.0
21,New-8396454,0-1,0.0,5,4,9,-78.5
20,Base-2358a28,1/2-1/2,0.5,5,5,9,-74.3
18,Base-2358a28,0-1,1.0,6,5,9,-52.5
22,Base-2358a28,0-1,1.0,7,5,9,-33.2
19,New-8396454,1-0,1.0,8,5,9,-15.8
24,Base-2358a28,1/2-1/2,0.5,8,6,9,-15.1
23,New-8396454,0-1,0.0,8,6,10,-29.0
26,Base-2358a28,1/2-1/2,0.5,8,7,10,-27.9
25,New-8396454,0-1,0.0,8,7,11,-40.3
29,New-8396454,1/2-1/2,0.5,8,8,11,-38.8
27,New-8396454,1-0,1.0,9,8,11,-24.9
32,Base-2358a28,1-0,0.0,9,8,12,-36.1
30,Base-2358a28,0-1,1.0,10,8,12,-23.2
28,Base-2358a28,0-1,1.0,11,8,12,-11.2
31,New-8396454,1-0,1.0,12,8,12,-0.0
35,New-8396454,1/2-1/2,0.5,12,9,12,-0.0
33,New-8396454,1-0,1.0,13,9,12,10.2
34,Base-2358a28,1/2-1/2,0.5,13,10,12,9.9
36,Base-2358a28,0-1,1.0,14,10,12,19.3
37,New-8396454,1-0,1.0,15,10,12,28.2
38,Base-2358a28,1-0,0.0,15,10,13,18.3
39,New-8396454,0-1,0.0,15,10,14,8.9
40,Base-2358a28,1-0,0.0,15,10,15,-0.0
41,New-8396454,1-0,1.0,16,10,15,8.5
42,Base-2358a28,0-1,1.0,17,10,15,16.6
43,New-8396454,1/2-1/2,0.5,17,11,15,16.2
47,New-8396454,0-1,0.0,17,11,16,7.9
49,New-8396454,1-0,1.0,18,11,16,15.5
45,New-8396454,1-0,1.0,19,11,16,22.7
46,Base-2358a28,0-1,1.0,20,11,16,29.6
44,Base-2358a28,1/2-1/2,0.5,20,12,16,29.0
48,Base-2358a28,0-1,1.0,21,12,16,35.6
50,Base-2358a28,1/2-1/2,0.5,21,13,16,34.9
51,New-8396454,1-0,1.0,22,13,16,41.1
55,New-8396454,1/2-1/2,0.5,22,14,16,40.3
53,New-8396454,1/2-1/2,0.5,22,15,16,39.5
54,Base-2358a28,0-1,1.0,23,15,16,45.3
58,Base-2358a28,0-1,1.0,24,15,16,50.9
52,Base-2358a28,1/2-1/2,0.5,24,16,16,50.0
56,Base-2358a28,1-0,0.0,24,16,17,42.9
60,Base-2358a28,1-0,0.0,24,16,18,36.1
59,New-8396454,1-0,1.0,25,16,18,41.4
57,New-8396454,1/2-1/2,0.5,25,17,18,40.7
61,New-8396454,0-1,0.0,25,17,19,34.3
62,Base-2358a28,0-1,1.0,26,17,19,39.4
64,Base-2358a28,1/2-1/2,0.5,26,18,19,38.8
63,New-8396454,1/2-1/2,0.5,26,19,19,38.2
66,Base-2358a28,0-1,1.0,27,19,19,43.0
65,New-8396454,1/2-1/2,0.5,27,20,19,42.3
67,New-8396454,1-0,1.0,28,20,19,47.0
73,New-8396454,1/2-1/2,0.5,28,21,19,46.3
68,Base-2358a28,1/2-1/2,0.5,28,22,19,45.6
71,New-8396454,0-1,0.0,28,22,20,39.9
70,Base-2358a28,1-0,0.0,28,22,21,34.4
72,Base-2358a28,0-1,1.0,29,22,21,38.8
69,New-8396454,0-1,0.0,29,22,22,33.4
74,Base-2358a28,0-1,1.0,30,22,22,37.7
75,New-8396454,1-0,1.0,31,22,22,41.9
77,New-8396454,0-1,0.0,31,22,23,36.7
80,Base-2358a28,0-1,1.0,32,22,23,40.8
76,Base-2358a28,1/2-1/2,0.5,32,23,23,40.3
79,New-8396454,0-1,0.0,32,23,24,35.3
78,Base-2358a28,0-1,1.0,33,23,24,39.3
81,New-8396454,1/2-1/2,0.5,33,24,24,38.8
83,New-8396454,1-0,1.0,34,24,24,42.6
82,Base-2358a28,1-0,0.0,34,24,25,37.8
85,New-8396454,0-1,0.0,34,24,26,33.2
84,Base-2358a28,0-1,1.0,35,24,26,36.9
86,Base-2358a28,0-1,1.0,36,24,26,40.6
88,Base-2358a28,0-1,1.0,37,24,26,44.2
87,New-8396454,1-0,1.0,38,24,26,47.7
91,New-8396454,1-0,1.0,39,24,26,51.1
89,New-8396454,1-0,1.0,40,24,26,54.5
94,Base-2358a28,1-0,0.0,40,24,27,50.0
92,Base-2358a28,0-1,1.0,41,24,27,53.3
93,New-8396454,0-1,0.0,41,24,28,48.9
95,New-8396454,1-0,1.0,42,24,28,52.1
90,Base-2358a28,1/2-1/2,0.5,42,25,28,51.6
98,Base-2358a28,1/2-1/2,0.5,42,26,28,51.0
99,New-8396454,0-1,0.0,42,26,29,46.8
97,New-8396454,1/2-1/2,0.5,42,27,29,46.4
100,Base-2358a28,0-1,1.0,43,27,29,49.5
96,Base-2358a28,1-0,0.0,43,27,30,45.4
103,New-8396454,1-0,1.0,44,27,30,48.5
101,New-8396454,1/2-1/2,0.5,44,28,30,48.0
105,New-8396454,1-0,1.0,45,28,30,51.0
104,Base-2358a28,0-1,1.0,46,28,30,53.9
102,Base-2358a28,1-0,0.0,46,28,31,50.0
108,Base-2358a28,0-1,1.0,47,28,31,52.8
106,Base-2358a28,1/2-1/2,0.5,47,29,31,52.3
109,New-8396454,0-1,0.0,47,29,32,48.6
110,Base-2358a28,1-0,0.0,47,29,33,44.9
111,New-8396454,1-0,1.0,48,29,33,47.7
112,Base-2358a28,1-0,0.0,48,29,34,44.1
107,New-8396454,1/2-1/2,0.5,48,30,34,43.7
113,New-8396454,1-0,1.0,49,30,34,46.4
116,Base-2358a28,0-1,1.0,50,30,34,49.1
118,Base-2358a28,1/2-1/2,0.5,50,31,34,48.7
120,Base-2358a28,1-0,0.0,50,31,35,45.2
115,New-8396454,0-1,0.0,50,31,36,41.8
121,New-8396454,1-0,1.0,51,31,36,44.4
114,Base-2358a28,1/2-1/2,0.5,51,32,36,44.0
117,New-8396454,0-1,0.0,51,32,37,40.7
119,New-8396454,0-1,0.0,51,32,38,37.5
125,New-8396454,1/2-1/2,0.5,51,33,38,37.2
122,Base-2358a28,1/2-1/2,0.5,51,34,38,36.9
123,New-8396454,1/2-1/2,0.5,51,35,38,36.6
124,Base-2358a28,0-1,1.0,52,35,38,39.1
127,New-8396454,0-1,0.0,52,35,39,36.0
126,Base-2358a28,1-0,0.0,52,35,40,32.9
128,Base-2358a28,1/2-1/2,0.5,52,36,40,32.7
129,New-8396454,1-0,1.0,53,36,40,35.1
130,Base-2358a28,1-0,0.0,53,36,41,32.2
132,Base-2358a28,0-1,1.0,54,36,41,34.6
131,New-8396454,0-1,0.0,54,36,42,31.7
134,Base-2358a28,0-1,1.0,55,36,42,34.1
135,New-8396454,1/2-1/2,0.5,55,37,42,33.8
136,Base-2358a28,1/2-1/2,0.5,55,38,42,33.6
133,New-8396454,1/2-1/2,0.5,55,39,42,33.3
137,New-8396454,0-1,0.0,55,39,43,30.5
138,Base-2358a28,0-1,1.0,56,39,43,32.8
139,New-8396454,1-0,1.0,57,39,43,35.1
140,Base-2358a28,0-1,1.0,58,39,43,37.4
141,New-8396454,1-0,1.0,59,39,43,39.6
143,New-8396454,1/2-1/2,0.5,59,40,43,39.3
144,Base-2358a28,0-1,1.0,60,40,43,41.5
145,New-8396454,0-1,0.0,60,40,44,38.8
146,Base-2358a28,1-0,0.0,60,40,45,36.1
142,Base-2358a28,0-1,1.0,61,40,45,38.2
147,New-8396454,1/2-1/2,0.5,61,41,45,38.0
148,Base-2358a28,1/2-1/2,0.5,61,42,45,37.7
150,Base-2358a28,1-0,0.0,61,42,46,35.1
154,Base-2358a28,1/2-1/2,0.5,61,43,46,34.9
149,New-8396454,1/2-1/2,0.5,61,44,46,34.6
151,New-8396454,1-0,1.0,62,44,46,36.7
152,Base-2358a28,1-0,0.0,62,44,47,34.2
153,New-8396454,0-1,0.0,62,44,48,31.7
155,New-8396454,1-0,1.0,63,44,48,33.7
156,Base-2358a28,0-1,1.0,64,44,48,35.8
157,New-8396454,0-1,0.0,64,44,49,33.3
158,Base-2358a28,1/2-1/2,0.5,64,45,49,33.1
161,New-8396454,1/2-1/2,0.5,64,46,49,32.9
159,New-8396454,1-0,1.0,65,46,49,34.9
160,Base-2358a28,0-1,1.0,66,46,49,36.8
163,New-8396454,1-0,1.0,67,46,49,38.8
162,Base-2358a28,1/2-1/2,0.5,67,47,49,38.5
164,Base-2358a28,1/2-1/2,0.5,67,48,49,38.3
165,New-8396454,0-1,0.0,67,48,50,35.9
166,Base-2358a28,0-1,1.0,68,48,50,37.8
167,New-8396454,1-0,1.0,69,48,50,39.7
169,New-8396454,0-1,0.0,69,48,51,37.4
168,Base-2358a28,1-0,0.0,69,48,52,35.1
170,Base-2358a28,1-0,0.0,69,48,53,32.8
172,Base-2358a28,1/2-1/2,0.5,69,49,53,32.6
175,New-8396454,1/2-1/2,0.5,69,50,53,32.4
171,New-8396454,0-1,0.0,69,50,54,30.2
173,New-8396454,1/2-1/2,0.5,69,51,54,30.0
174,Base-2358a28,1-0,0.0,69,51,55,27.9
181,New-8396454,1-0,1.0,70,51,55,29.7
182,Base-2358a28,1/2-1/2,0.5,70,52,55,29.5
176,Base-2358a28,1/2-1/2,0.5,70,53,55,29.3
178,Base-2358a28,1/2-1/2,0.5,70,54,55,29.2
177,New-8396454,1/2-1/2,0.5,70,55,55,29.0
179,New-8396454,0-1,0.0,70,55,56,26.9
180,Base-2358a28,0-1,1.0,71,55,56,28.7
183,New-8396454,0-1,0.0,71,55,57,26.6
190,Base-2358a28,0-1,1.0,72,55,57,28.4
186,Base-2358a28,0-1,1.0,73,55,57,30.1
188,Base-2358a28,0-1,1.0,74,55,57,31.8
184,Base-2358a28,1/2-1/2,0.5,74,56,57,31.7
185,New-8396454,0-1,0.0,74,56,58,29.6
189,New-8396454,1-0,1.0,75,56,58,31.3
187,New-8396454,1/2-1/2,0.5,75,57,58,31.2
191,New-8396454,0-1,0.0,75,57,59,29.2
196,Base-2358a28,1/2-1/2,0.5,75,58,59,29.0
192,Base-2358a28,1/2-1/2,0.5,75,59,59,28.9
193,New-8396454,0-1,0.0,75,59,60,26.9
195,New-8396454,1-0,1.0,76,59,60,28.6
194,Base-2358a28,1/2-1/2,0.5,76,60,60,28.4
197,New-8396454,1-0,1.0,77,60,60,30.1
198,Base-2358a28,0-1,1.0,78,60,60,31.7
199,New-8396454,1-0,1.0,79,60,60,33.3
200,Base-2358a28,1-0,0.0,79,60,61,31.4
203,New-8396454,1-0,1.0,80,60,61,32.9
204,Base-2358a28,1-0,0.0,80,60,62,31.0
201,New-8396454,1-0,1.0,81,60,62,32.6
202,Base-2358a28,1/2-1/2,0.5,81,61,62,32.5
205,New-8396454,0-1,0.0,81,61,63,30.6
208,Base-2358a28,1/2-1/2,0.5,81,62,63,30.4
206,Base-2358a28,0-1,1.0,82,62,63,32.0
207,New-8396454,1/2-1/2,0.5,82,63,63,31.8
211,New-8396454,0-1,0.0,82,63,64,30.0
209,New-8396454,1-0,1.0,83,63,64,31.5
214,Base-2358a28,1/2-1/2,0.5,83,64,64,31.4
212,Base-2358a28,1-0,0.0,83,64,65,29.6
210,Base-2358a28,1-0,0.0,83,64,66,27.8
213,New-8396454,0-1,0.0,83,64,67,26.0
216,Base-2358a28,1/2-1/2,0.5,83,65,67,25.9
218,Base-2358a28,1/2-1/2,0.5,83,66,67,25.8
215,New-8396454,1-0,1.0,84,66,67,27.3
219,New-8396454,1-0,1.0,85,66,67,28.8
217,New-8396454,0-1,0.0,85,66,68,27.0
222,Base-2358a28,1-0,0.0,85,66,69,25.3
221,New-8396454,0-1,0.0,85,66,70,23.6
220,Base-2358a28,1/2-1/2,0.5,85,67,70,23.5
223,New-8396454,1-0,1.0,86,67,70,25.0
224,Base-2358a28,0-1,1.0,87,67,70,26.4
225,New-8396454,1-0,1.0,88,67,70,27.9
227,New-8396454,1-0,1.0,89,67,70,29.3
229,New-8396454,0-1,0.0,89,67,71,27.6
228,Base-2358a28,0-1,1.0,90,67,71,29.0
226,Base-2358a28,1/2-1/2,0.5,90,68,71,28.9
234,Base-2358a28,1/2-1/2,0.5,90,69,71,28.8
230,Base-2358a28,0-1,1.0,91,69,71,30.2
236,Base-2358a28,1/2-1/2,0.5,91,70,71,30.0
231,New-8396454,1-0,1.0,92,70,71,31.4
232,Base-2358a28,1-0,0.0,92,70,72,29.8
233,New-8396454,1-0,1.0,93,70,72,31.1
238,Base-2358a28,0-1,1.0,94,70,72,32.5
241,New-8396454,0-1,0.0,94,70,73,30.9
239,New-8396454,1-0,1.0,95,70,73,32.2
240,Base-2358a28,0-1,1.0,96,70,73,33.5
235,New-8396454,1/2-1/2,0.5,96,71,73,33.4
237,New-8396454,1-0,1.0,97,71,73,34.7
242,Base-2358a28,1-0,0.0,97,71,74,33.1
243,New-8396454,1/2-1/2,0.5,97,72,74,33.0
245,New-8396454,1-0,1.0,98,72,74,34.3
249,New-8396454,0-1,0.0,98,72,75,32.7
248,Base-2358a28,0-1,1.0,99,72,75,34.0
244,Base-2358a28,1-0,0.0,99,72,76,32.4
246,Base-2358a28,1-0,0.0,99,72,77,30.9
250,Base-2358a28,0-1,1.0,100,72,77,32.2
247,New-8396454,1-0,1.0,101,72,77,33.5
251,New-8396454,1-0,1.0,102,72,77,34.7
257,New-8396454,1/2-1/2,0.5,102,73,77,34.6
253,New-8396454,0-1,0.0,102,73,78,33.1
252,Base-2358a28,1-0,0.0,102,73,79,31.5
254,Base-2358a28,1-0,0.0,102,73,80,30.0
255,New-8396454,1-0,1.0,103,73,80,31.3
256,Base-2358a28,0-1,1.0,104,73,80,32.5
258,Base-2358a28,0-1,1.0,105,73,80,33.8
259,New-8396454,1-0,1.0,106,73,80,35.0
263,New-8396454,1/2-1/2,0.5,106,74,80,34.9
260,Base-2358a28,1-0,0.0,106,74,81,33.4
261,New-8396454,0-1,0.0,106,74,82,31.9
262,Base-2358a28,1-0,0.0,106,74,83,30.5
264,Base-2358a28,1-0,0.0,106,74,84,29.0
265,New-8396454,1-0,1.0,107,74,84,30.2
266,Base-2358a28,1/2-1/2,0.5,107,75,84,30.1
268,Base-2358a28,1-0,0.0,107,75,85,28.7
267,New-8396454,1/2-1/2,0.5,107,76,85,28.6
269,New-8396454,1-0,1.0,108,76,85,29.8
272,Base-2358a28,1/2-1/2,0.5,108,77,85,29.7
276,Base-2358a28,0-1,1.0,109,77,85,30.9
270,Base-2358a28,0-1,1.0,110,77,85,32.0
271,New-8396454,1-0,1.0,111,77,85,33.2
273,New-8396454,1/2-1/2,0.5,111,78,85,33.1
274,Base-2358a28,1/2-1/2,0.5,111,79,85,32.9
275,New-8396454,1/2-1/2,0.5,111,80,85,32.8
278,Base-2358a28,0-1,1.0,112,80,85,34.0
277,New-8396454,1-0,1.0,113,80,85,35.1
281,New-8396454,0-1,0.0,113,80,86,33.7
279,New-8396454,0-1,0.0,113,80,87,32.4
282,Base-2358a28,1-0,0.0,113,80,88,31.0
283,New-8396454,1-0,1.0,114,80,88,32.1
280,Base-2358a28,1-0,0.0,114,80,89,30.8
284,Base-2358a28,0-1,1.0,115,80,89,31.9
288,Base-2358a28,1/2-1/2,0.5,115,81,89,31.8
290,Base-2358a28,0-1,1.0,116,81,89,32.9
285,New-8396454,1-0,1.0,117,81,89,34.0
289,New-8396454,1-0,1.0,118,81,89,35.1
286,Base-2358a28,0-1,1.0,119,81,89,36.2
287,New-8396454,0-1,0.0,119,81,90,34.9
295,New-8396454,1/2-1/2,0.5,119,82,90,34.7
292,Base-2358a28,1/2-1/2,0.5,119,83,90,34.6
291,New-8396454,0-1,0.0,119,83,91,33.3
294,Base-2358a28,0-1,1.0,120,83,91,34.4
298,Base-2358a28,1/2-1/2,0.5,120,84,91,34.3
297,New-8396454,1/2-1/2,0.5,120,85,91,34.1
296,Base-2358a28,1-0,0.0,120,85,92,32.9
293,New-8396454,1/2-1/2,0.5,120,86,92,32.7
300,Base-2358a28,1-0,0.0,120,86,93,31.5
299,New-8396454,0-1,0.0,120,86,94,30.2
301,New-8396454,0-1,0.0,120,86,95,28.9
302,Base-2358a28,1-0,0.0,120,86,96,27.7
303,New-8396454,0-1,0.0,120,86,97,26.4
304,Base-2358a28,1-0,0.0,120,86,98,25.2
305,New-8396454,1-0,1.0,121,86,98,26.2
307,New-8396454,0-1,0.0,121,86,99,25.0
306,Base-2358a28,1/2-1/2,0.5,121,87,99,24.9
308,Base-2358a28,1/2-1/2,0.5,121,88,99,24.9
310,Base-2358a28,1-0,0.0,121,88,100,23.6
311,New-8396454,0-1,0.0,121,88,101,22.4
309,New-8396454,0-1,0.0,121,88,102,21.3
313,New-8396454,1-0,1.0,122,88,102,22.3
312,Base-2358a28,0-1,1.0,123,88,102,23.3
315,New-8396454,0-1,0.0,123,88,103,22.2
314,Base-2358a28,0-1,1.0,124,88,103,23.2
317,New-8396454,1/2-1/2,0.5,124,89,103,23.1
320,Base-2358a28,1-0,0.0,124,89,104,21.9
319,New-8396454,0-1,0.0,124,89,105,20.8
318,Base-2358a28,0-1,1.0,125,89,105,21.8
316,Base-2358a28,1/2-1/2,0.5,125,90,105,21.7
321,New-8396454,1-0,1.0,126,90,105,22.8
327,New-8396454,1/2-1/2,0.5,126,91,105,22.7
324,Base-2358a28,1/2-1/2,0.5,126,92,105,22.6
322,Base-2358a28,1/2-1/2,0.5,126,93,105,22.6
325,New-8396454,0-1,0.0,126,93,106,21.4
326,Base-2358a28,1-0,0.0,126,93,107,20.3
328,Base-2358a28,0-1,1.0,127,93,107,21.3
323,New-8396454,1/2-1/2,0.5,127,94,107,21.2
330,Base-2358a28,1-0,0.0,127,94,108,20.1
329,New-8396454,1/2-1/2,0.5,127,95,108,20.0
333,New-8396454,1/2-1/2,0.5,127,96,108,20.0
332,Base-2358a28,1-0,0.0,127,96,109,18.9
331,New-8396454,1/2-1/2,0.5,127,97,109,18.8
334,Base-2358a28,0-1,1.0,128,97,109,19.8
335,New-8396454,1/2-1/2,0.5,128,98,109,19.7
337,New-8396454,1-0,1.0,129,98,109,20.7
338,Base-2358a28,1-0,0.0,129,98,110,19.6
336,Base-2358a28,1/2-1/2,0.5,129,99,110,19.6
339,New-8396454,1-0,1.0,130,99,110,20.5
340,Base-2358a28,1-0,0.0,130,99,111,19.4
342,Base-2358a28,1/2-1/2,0.5,130,100,111,19.4
343,New-8396454,1-0,1.0,131,100,111,20.3
341,New-8396454,1-0,1.0,132,100,111,21.3
344,Base-2358a28,1-0,0.0,132,100,112,20.2
346,Base-2358a28,1-0,0.0,132,100,113,19.2
345,New-8396454,1-0,1.0,133,100,113,20.1
348,Base-2358a28,1-0,0.0,133,100,114,19.0
347,New-8396454,0-1,0.0,133,100,115,18.0
351,New-8396454,1/2-1/2,0.5,133,101,115,17.9
349,New-8396454,1-0,1.0,134,101,115,18.9
354,Base-2358a28,1-0,0.0,134,101,116,17.8
352,Base-2358a28,1/2-1/2,0.5,134,102,116,17.8
353,New-8396454,0-1,0.0,134,102,117,16.7
355,New-8396454,1/2-1/2,0.5,134,103,117,16.7
356,Base-2358a28,1-0,0.0,134,103,118,15.7
350,Base-2358a28,1/2-1/2,0.5,134,104,118,15.6
357,New-8396454,0-1,0.0,134,104,119,14.6
359,New-8396454,1/2-1/2,0.5,134,105,119,14.6
360,Base-2358a28,1-0,0.0,134,105,120,13.6
365,New-8396454,0-1,0.0,134,105,121,12.6
361,New-8396454,1-0,1.0,135,105,121,13.5
368,Base-2358a28,1/2-1/2,0.5,135,106,121,13.4
358,Base-2358a28,1/2-1/2,0.5,135,107,121,13.4
363,New-8396454,1-0,1.0,136,107,121,14.3
364,Base-2358a28,1-0,0.0,136,107,122,13.3
362,Base-2358a28,1/2-1/2,0.5,136,108,122,13.3
372,Base-2358a28,1/2-1/2,0.5,136,109,122,13.3
367,New-8396454,0-1,0.0,136,109,123,12.3
366,Base-2358a28,1-0,0.0,136,109,124,11.3
371,New-8396454,1-0,1.0,137,109,124,12.2
370,Base-2358a28,0-1,1.0,138,109,124,13.1
373,New-8396454,1/2-1/2,0.5,138,110,124,13.1
369,New-8396454,0-1,0.0,138,110,125,12.1
377,New-8396454,1/2-1/2,0.5,138,111,125,12.1
374,Base-2358a28,0-1,1.0,139,111,125,13.0
376,Base-2358a28,1-0,0.0,139,111,126,12.0
382,Base-2358a28,1/2-1/2,0.5,139,112,126,12.0
375,New-8396454,1-0,1.0,140,112,126,12.9
379,New-8396454,1-0,1.0,141,112,126,13.8
381,New-8396454,1-0,1.0,142,112,126,14.6
380,Base-2358a28,0-1,1.0,143,112,126,15.5
378,Base-2358a28,0-1,1.0,144,112,126,16.4
388,Base-2358a28,1/2-1/2,0.5,144,113,126,16.3
385,New-8396454,0-1,0.0,144,113,127,15.4
384,Base-2358a28,0-1,1.0,145,113,127,16.3
383,New-8396454,0-1,0.0,145,113,128,15.3
393,New-8396454,1/2-1/2,0.5,145,114,128,15.3
386,Base-2358a28,1-0,0.0,145,114,129,14.3
387,New-8396454,1-0,1.0,146,114,129,15.2
389,New-8396454,0-1,0.0,146,114,130,14.3
391,New-8396454,1-0,1.0,147,114,130,15.1
390,Base-2358a28,1/2-1/2,0.5,147,115,130,15.1
394,Base-2358a28,1/2-1/2,0.5,147,116,130,15.0
392,Base-2358a28,1-0,0.0,147,116,131,14.1
395,New-8396454,1-0,1.0,148,116,131,15.0
397,New-8396454,0-1,0.0,148,116,132,14.0
400,Base-2358a28,0-1,1.0,149,116,132,14.9
396,Base-2358a28,1-0,0.0,149,116,133,14.0
399,New-8396454,1-0,1.0,150,116,133,14.8
398,Base-2358a28,1/2-1/2,0.5,150,117,133,14.8
402,Base-2358a28,1-0,0.0,150,117,134,13.9
401,New-8396454,1-0,1.0,151,117,134,14.7
403,New-8396454,0-1,0.0,151,117,135,13.8
406,Base-2358a28,1-0,0.0,151,117,136,12.9
405,New-8396454,1/2-1/2,0.5,151,118,136,12.9
407,New-8396454,0-1,0.0,151,118,137,12.0
404,Base-2358a28,1-0,0.0,151,118,138,11.1
408,Base-2358a28,1-0,0.0,151,118,139,10.2
409,New-8396454,1-0,1.0,152,118,139,11.0
412,Base-2358a28,1-0,0.0,152,118,140,10.2
415,New-8396454,0-1,0.0,152,118,141,9.3
413,New-8396454,1-0,1.0,153,118,141,10.1
411,New-8396454,1-0,1.0,154,118,141,10.9
410,Base-2358a28,1/2-1/2,0.5,154,119,141,10.9
414,Base-2358a28,1-0,0.0,154,119,142,10.0
417,New-8396454,0-1,0.0,154,119,143,9.2
416,Base-2358a28,1/2-1/2,0.5,154,120,143,9.2
421,New-8396454,1/2-1/2,0.5,154,121,143,9.1
419,New-8396454,1/2-1/2,0.5,154,122,143,9.1
422,Base-2358a28,1/2-1/2,0.5,154,123,143,9.1
420,Base-2358a28,0-1,1.0,155,123,143,9.9
418,Base-2358a28,1-0,0.0,155,123,144,9.1
423,New-8396454,1/2-1/2,0.5,155,124,144,9.0
424,Base-2358a28,1-0,0.0,155,124,145,8.2
425,New-8396454,0-1,0.0,155,124,146,7.4
426,Base-2358a28,1-0,0.0,155,124,147,6.5
429,New-8396454,1-0,1.0,156,124,147,7.3
427,New-8396454,0-1,0.0,156,124,148,6.5
428,Base-2358a28,0-1,1.0,157,124,148,7.3
432,Base-2358a28,1/2-1/2,0.5,157,125,148,7.3
431,New-8396454,1/2-1/2,0.5,157,126,148,7.3
430,Base-2358a28,1-0,0.0,157,126,149,6.4
433,New-8396454,1-0,1.0,158,126,149,7.2
437,New-8396454,1-0,1.0,159,126,149,8.0
438,Base-2358a28,1-0,0.0,159,126,150,7.2
440,Base-2358a28,0-1,1.0,160,126,150,8.0
435,New-8396454,1/2-1/2,0.5,160,127,150,8.0
439,New-8396454,0-1,0.0,160,127,151,7.1
436,Base-2358a28,1/2-1/2,0.5,160,128,151,7.1
434,Base-2358a28,1/2-1/2,0.5,160,129,151,7.1
441,New-8396454,0-1,0.0,160,129,152,6.3
442,Base-2358a28,1/2-1/2,0.5,160,130,152,6.3
443,New-8396454,0-1,0.0,160,130,153,5.5
444,Base-2358a28,1-0,0.0,160,130,154,4.7
446,Base-2358a28,0-1,1.0,161,130,154,5.5
445,New-8396454,1/2-1/2,0.5,161,131,154,5.5
447,New-8396454,0-1,0.0,161,131,155,4.7
448,Base-2358a28,1-0,0.0,161,131,156,3.9
454,Base-2358a28,1/2-1/2,0.5,161,132,156,3.9
449,New-8396454,0-1,0.0,161,132,157,3.1
450,Base-2358a28,1/2-1/2,0.5,161,133,157,3.1
455,New-8396454,0-1,0.0,161,133,158,2.3
451,New-8396454,1-0,1.0,162,133,158,3.1
453,New-8396454,1/2-1/2,0.5,162,134,158,3.1
452,Base-2358a28,1/2-1/2,0.5,162,135,158,3.1
458,Base-2358a28,0-1,1.0,163,135,158,3.8
456,Base-2358a28,1-0,0.0,163,135,159,3.0
457,New-8396454,1/2-1/2,0.5,163,136,159,3.0
461,New-8396454,1/2-1/2,0.5,163,137,159,3.0
459,New-8396454,0-1,0.0,163,137,160,2.3
460,Base-2358a28,0-1,1.0,164,137,160,3.0
462,Base-2358a28,1-0,0.0,164,137,161,2.3
463,New-8396454,0-1,0.0,164,137,162,1.5
466,Base-2358a28,1/2-1/2,0.5,164,138,162,1.5
464,Base-2358a28,1-0,0.0,164,138,163,0.7
465,New-8396454,1-0,1.0,165,138,163,1.5
468,Base-2358a28,1-0,0.0,165,138,164,0.7
472,Base-2358a28,0-1,1.0,166,138,164,1.5
467,New-8396454,1/2-1/2,0.5,166,139,164,1.5
469,New-8396454,1-0,1.0,167,139,164,2.2
473,New-8396454,1-0,1.0,168,139,164,3.0
471,New-8396454,0-1,0.0,168,139,165,2.2
470,Base-2358a28,1/2-1/2,0.5,168,140,165,2.2
474,Base-2358a28,1-0,0.0,168,140,166,1.5
476,Base-2358a28,1-0,0.0,168,140,167,0.7
477,New-8396454,1/2-1/2,0.5,168,141,167,0.7
475,New-8396454,0-1,0.0,168,141,168,-0.0
480,Base-2358a28,1-0,0.0,168,141,169,-0.7
478,Base-2358a28,0-1,1.0,169,141,169,-0.0
479,New-8396454,0-1,0.0,169,141,170,-0.7
481,New-8396454,0-1,0.0,169,141,171,-1.4
482,Base-2358a28,1/2-1/2,0.5,169,142,171,-1.4
483,New-8396454,1-0,1.0,170,142,171,-0.7
484,Base-2358a28,1-0,0.0,170,142,172,-1.4
485,New-8396454,0-1,0.0,170,142,173,-2.1
488,Base-2358a28,1/2-1/2,0.5,170,143,173,-2.1
486,Base-2358a28,1-0,0.0,170,143,174,-2.9
487,New-8396454,1/2-1/2,0.5,170,144,174,-2.8
489,New-8396454,0-1,0.0,170,144,175,-3.6
490,Base-2358a28,0-1,1.0,171,144,175,-2.8
491,New-8396454,1-0,1.0,172,144,175,-2.1
492,Base-2358a28,1-0,0.0,172,144,176,-2.8
493,New-8396454,0-1,0.0,172,144,177,-3.5
496,Base-2358a28,1-0,0.0,172,144,178,-4.2
