game,white,result,score,running_wins,running_draws,running_losses,running_elo
82,v4,1-0,0.0,40,10,31,38.8
84,v4,0-1,1.0,41,10,31,42.6
77,v6,1-0,1.0,42,10,31,46.3
83,v6,1-0,1.0,43,10,31,50.0
88,v4,1/2-1/2,0.5,43,11,31,49.4
87,v6,1-0,1.0,44,11,31,52.9
86,v4,1-0,0.0,44,11,32,48.2
92,v4,0-1,1.0,45,11,32,51.7
89,v6,1-0,1.0,46,11,32,55.1
94,v4,1/2-1/2,0.5,46,12,32,54.5
96,v4,0-1,1.0,47,12,32,57.8
93,v6,1-0,1.0,48,12,32,61.0
95,v6,1-0,1.0,49,12,32,64.2
97,v6,0-1,0.0,49,12,33,59.7
79,v6,0-1,0.0,49,12,34,55.3
102,v4,1-0,0.0,49,12,35,51.0
99,v6,1-0,1.0,50,12,35,54.2
101,v6,1-0,1.0,51,12,35,57.2
100,v4,1-0,0.0,51,12,36,53.1
91,v6,0-1,0.0,51,12,37,49.0
105,v6,1-0,1.0,52,12,37,52.0
106,v4,1-0,0.0,52,12,38,48.0
104,v4,1/2-1/2,0.5,52,13,38,47.5
103,v6,1-0,1.0,53,13,38,50.5
98,v4,1/2-1/2,0.5,53,14,38,50.0
111,v6,0-1,0.0,53,14,39,46.2
112,v4,0-1,1.0,54,14,39,49.0
109,v6,0-1,0.0,54,14,40,45.3
110,v4,1-0,0.0,54,14,41,41.6
113,v6,1-0,1.0,55,14,41,44.5
108,v4,0-1,1.0,56,14,41,47.2
116,v4,0-1,1.0,57,14,41,50.0
117,v6,1-0,1.0,58,14,41,52.7
115,v6,0-1,0.0,58,14,42,49.1
114,v4,1-0,0.0,58,14,43,45.6
107,v6,1/2-1/2,0.5,58,15,43,45.2
118,v4,1-0,0.0,58,15,44,41.8
122,v4,1/2-1/2,0.5,58,16,44,41.4
120,v4,0-1,1.0,59,16,44,44.0
123,v6,1/2-1/2,0.5,59,17,44,43.7
90,v4,0-1,1.0,60,17,44,46.2
121,v6,1-0,1.0,61,17,44,48.7
119,v6,1-0,1.0,62,17,44,51.2
124,v4,1/2-1/2,0.5,62,18,44,50.8
126,v4,0-1,1.0,63,18,44,53.2
127,v6,1-0,1.0,64,18,44,55.6
125,v6,1-0,1.0,65,18,44,58.0
130,v4,0-1,1.0,66,18,44,60.3
128,v4,1-0,0.0,66,18,45,57.1
135,v6,1-0,1.0,67,18,45,59.4
129,v6,1/2-1/2,0.5,67,19,45,58.9
132,v4,0-1,1.0,68,19,45,61.2
139,v6,0-1,0.0,68,19,46,58.0
134,v4,0-1,1.0,69,19,46,60.2
133,v6,1-0,1.0,70,19,46,62.4
137,v6,1-0,1.0,71,19,46,64.6
131,v6,0-1,0.0,71,19,47,61.5
140,v4,1-0,0.0,71,19,48,58.5
142,v4,1-0,0.0,71,19,49,55.5
138,v4,0-1,1.0,72,19,49,57.6
145,v6,0-1,0.0,72,19,50,54.7
147,v6,0-1,0.0,72,19,51,51.8
146,v4,0-1,1.0,73,19,51,53.9
143,v6,1-0,1.0,74,19,51,56.0
144,v4,1/2-1/2,0.5,74,20,51,55.6
136,v4,1/2-1/2,0.5,74,21,51,55.2
152,v4,0-1,1.0,75,21,51,57.2
149,v6,1-0,1.0,76,21,51,59.3
150,v4,1/2-1/2,0.5,76,22,51,58.9
148,v4,1-0,0.0,76,22,52,56.1
151,v6,0-1,0.0,76,22,53,53.3
154,v4,0-1,1.0,77,22,53,55.3
155,v6,1-0,1.0,78,22,53,57.3
156,v4,1-0,0.0,78,22,54,54.6
141,v6,0-1,0.0,78,22,55,51.9
157,v6,1-0,1.0,79,22,55,53.9
160,v4,0-1,1.0,80,22,55,55.8
153,v6,0-1,0.0,80,22,56,53.2
162,v4,0-1,1.0,81,22,56,55.1
158,v4,1-0,0.0,81,22,57,52.5
163,v6,1-0,1.0,82,22,57,54.4
166,v4,1-0,0.0,82,22,58,51.9
159,v6,1-0,1.0,83,22,58,53.7
167,v6,1-0,1.0,84,22,58,55.5
171,v6,1-0,1.0,85,22,58,57.4
161,v6,0-1,0.0,85,22,59,54.9
170,v4,1-0,0.0,85,22,60,52.4
165,v6,1-0,1.0,86,22,60,54.2
173,v6,0-1,0.0,86,22,61,51.8
169,v6,1-0,1.0,87,22,61,53.6
175,v6,1-0,1.0,88,22,61,55.3
164,v4,0-1,1.0,89,22,61,57.1
177,v6,1-0,1.0,90,22,61,58.8
172,v4,0-1,1.0,91,22,61,60.5
178,v4,1-0,0.0,91,22,62,58.1
179,v6,1-0,1.0,92,22,62,59.8
176,v4,0-1,1.0,93,22,62,61.5
168,v4,1/2-1/2,0.5,93,23,62,61.1
180,v4,1-0,0.0,93,23,63,58.8
182,v4,1-0,0.0,93,23,64,56.5
181,v6,1-0,1.0,94,23,64,58.1
183,v6,1-0,1.0,95,23,64,59.8
187,v6,1-0,1.0,96,23,64,61.4
186,v4,1-0,0.0,96,23,65,59.1
185,v6,0-1,0.0,96,23,66,56.8
189,v6,1-0,1.0,97,23,66,58.5
184,v4,0-1,1.0,98,23,66,60.0
188,v4,0-1,1.0,99,23,66,61.6
194,v4,1/2-1/2,0.5,99,24,66,61.3
174,v4,0-1,1.0,100,24,66,62.8
195,v6,0-1,0.0,100,24,67,60.6
193,v6,1-0,1.0,101,24,67,62.2
196,v4,1-0,0.0,101,24,68,60.0
191,v6,1-0,1.0,102,24,68,61.5
198,v4,0-1,1.0,103,24,68,63.0
192,v4,0-1,1.0,104,24,68,64.5
200,v4,1-0,0.0,104,24,69,62.4
199,v6,1/2-1/2,0.5,104,25,69,62.1
203,v6,1-0,1.0,105,25,69,63.6
201,v6,1-0,1.0,106,25,69,65.0
202,v4,0-1,1.0,107,25,69,66.5
197,v6,1-0,1.0,108,25,69,67.9
205,v6,1-0,1.0,109,25,69,69.4
207,v6,1-0,1.0,110,25,69,70.8
211,v6,1-0,1.0,111,25,69,72.2
208,v4,1-0,0.0,111,25,70,70.1
210,v4,1/2-1/2,0.5,111,26,70,69.7
204,v4,0-1,1.0,112,26,70,71.1
190,v4,1/2-1/2,0.5,112,27,70,70.8
212,v4,1-0,0.0,112,27,71,68.7
209,v6,1-0,1.0,113,27,71,70.1
214,v4,1/2-1/2,0.5,113,28,71,69.8
213,v6,0-1,0.0,113,28,72,67.7
206,v4,0-1,1.0,114,28,72,69.1
217,v6,1-0,1.0,115,28,72,70.4
218,v4,0-1,1.0,116,28,72,71.8
215,v6,0-1,0.0,116,28,73,69.8
223,v6,0-1,0.0,116,28,74,67.8
222,v4,0-1,1.0,117,28,74,69.1
220,v4,1-0,0.0,117,28,75,67.2
219,v6,1-0,1.0,118,28,75,68.5
221,v6,1-0,1.0,119,28,75,69.8
224,v4,1-0,0.0,119,28,76,67.8
216,v4,1/2-1/2,0.5,119,29,76,67.5
228,v4,0-1,1.0,120,29,76,68.8
226,v4,1-0,0.0,120,29,77,66.9
227,v6,1-0,1.0,121,29,77,68.2
230,v4,1/2-1/2,0.5,121,30,77,67.9
232,v4,1-0,0.0,121,30,78,66.0
229,v6,1-0,1.0,122,30,78,67.3
231,v6,0-1,0.0,122,30,79,65.4
225,v6,0-1,0.0,122,30,80,63.6
233,v6,1-0,1.0,123,30,80,64.9
235,v6,1-0,1.0,124,30,80,66.1
237,v6,1-0,1.0,125,30,80,67.4
234,v4,1/2-1/2,0.5,125,31,80,67.1
239,v6,1-0,1.0,126,31,80,68.3
238,v4,1-0,0.0,126,31,81,66.5
243,v6,1/2-1/2,0.5,126,32,81,66.2
240,v4,0-1,1.0,127,32,81,67.4
244,v4,0-1,1.0,128,32,81,68.6
241,v6,1-0,1.0,129,32,81,69.8
236,v4,0-1,1.0,130,32,81,71.0
247,v6,0-1,0.0,130,32,82,69.3
245,v6,1-0,1.0,131,32,82,70.4
248,v4,0-1,1.0,132,32,82,71.6
246,v4,1-0,0.0,132,32,83,69.9
250,v4,1-0,0.0,132,32,84,68.1
252,v4,1-0,0.0,132,32,85,66.4
249,v6,1-0,1.0,133,32,85,67.5
254,v4,1/2-1/2,0.5,133,33,85,67.3
242,v4,0-1,1.0,134,33,85,68.4
251,v6,1-0,1.0,135,33,85,69.6
259,v6,1-0,1.0,136,33,85,70.7
255,v6,1-0,1.0,137,33,85,71.9
253,v6,1-0,1.0,138,33,85,73.0
257,v6,0-1,0.0,138,33,86,71.3
264,v4,0-1,1.0,139,33,86,72.4
262,v4,0-1,1.0,140,33,86,73.5
260,v4,1-0,0.0,140,33,87,71.8
266,v4,1-0,0.0,140,33,88,70.2
261,v6,1-0,1.0,141,33,88,71.3
265,v6,0-1,0.0,141,33,89,69.6
267,v6,1-0,1.0,142,33,89,70.7
258,v4,1-0,0.0,142,33,90,69.1
269,v6,0-1,0.0,142,33,91,67.4
272,v4,1/2-1/2,0.5,142,34,91,67.2
263,v6,1-0,1.0,143,34,91,68.3
256,v4,1/2-1/2,0.5,143,35,91,68.0
274,v4,1-0,0.0,143,35,92,66.4
273,v6,0-1,0.0,143,35,93,64.8
268,v4,1-0,0.0,143,35,94,63.3
271,v6,1-0,1.0,144,35,94,64.4
276,v4,0-1,1.0,145,35,94,65.4
275,v6,1/2-1/2,0.5,145,36,94,65.2
278,v4,0-1,1.0,146,36,94,66.3
277,v6,1/2-1/2,0.5,146,37,94,66.0
281,v6,1-0,1.0,147,37,94,67.1
283,v6,1-0,1.0,148,37,94,68.1
280,v4,1-0,0.0,148,37,95,66.6
279,v6,1-0,1.0,149,37,95,67.6
287,v6,1/2-1/2,0.5,149,38,95,67.4
285,v6,1-0,1.0,150,38,95,68.4
282,v4,1/2-1/2,0.5,150,39,95,68.1
270,v4,0-1,1.0,151,39,95,69.2
284,v4,0-1,1.0,152,39,95,70.2
288,v4,1-0,0.0,152,39,96,68.7
291,v6,1-0,1.0,153,39,96,69.7
289,v6,1/2-1/2,0.5,153,40,96,69.4
293,v6,1-0,1.0,154,40,96,70.4
294,v4,0-1,1.0,155,40,96,71.4
296,v4,0-1,1.0,156,40,96,72.4
290,v4,1/2-1/2,0.5,156,41,96,72.2
292,v4,1-0,0.0,156,41,97,70.7
300,v4,1-0,0.0,156,41,98,69.2
295,v6,0-1,0.0,156,41,99,67.8
297,v6,1-0,1.0,157,41,99,68.7
298,v4,0-1,1.0,158,41,99,69.7
299,v6,1-0,1.0,159,41,99,70.7
302,v4,0-1,1.0,160,41,99,71.6
308,v4,1-0,0.0,160,41,100,70.2
286,v4,0-1,1.0,161,41,100,71.2
303,v6,0-1,0.0,161,41,101,69.7
307,v6,1-0,1.0,162,41,101,70.7
305,v6,1-0,1.0,163,41,101,71.6
304,v4,1-0,0.0,163,41,102,70.2
310,v4,0-1,1.0,164,41,102,71.1
313,v6,1/2-1/2,0.5,164,42,102,70.9
311,v6,0-1,0.0,164,42,103,69.5
314,v4,0-1,1.0,165,42,103,70.4
301,v6,1/2-1/2,0.5,165,43,103,70.2
309,v6,0-1,0.0,165,43,104,68.8
306,v4,1-0,0.0,165,43,105,67.4
312,v4,1/2-1/2,0.5,165,44,105,67.2
316,v4,0-1,1.0,166,44,105,68.1
321,v6,1-0,1.0,167,44,105,69.1
315,v6,0-1,0.0,167,44,106,67.7
320,v4,1/2-1/2,0.5,167,45,106,67.5
323,v6,1-0,1.0,168,45,106,68.4
322,v4,1-0,0.0,168,45,107,67.1
317,v6,1-0,1.0,169,45,107,68.0
327,v6,1-0,1.0,170,45,107,68.9
326,v4,1-0,0.0,170,45,108,67.5
318,v4,1/2-1/2,0.5,170,46,108,67.3
324,v4,1-0,0.0,170,46,109,66.0
319,v6,1/2-1/2,0.5,170,47,109,65.8
333,v6,1-0,1.0,171,47,109,66.7
328,v4,0-1,1.0,172,47,109,67.6
325,v6,1-0,1.0,173,47,109,68.5
332,v4,0-1,1.0,174,47,109,69.3
331,v6,1-0,1.0,175,47,109,70.2
338,v4,0-1,1.0,176,47,109,71.1
329,v6,0-1,0.0,176,47,110,69.8
337,v6,1-0,1.0,177,47,110,70.7
330,v4,1/2-1/2,0.5,177,48,110,70.4
336,v4,1-0,0.0,177,48,111,69.1
339,v6,0-1,0.0,177,48,112,67.9
335,v6,1/2-1/2,0.5,177,49,112,67.7
342,v4,0-1,1.0,178,49,112,68.5
341,v6,1-0,1.0,179,49,112,69.4
345,v6,1-0,1.0,180,49,112,70.2
340,v4,1-0,0.0,180,49,113,69.0
349,v6,1/2-1/2,0.5,180,50,113,68.7
348,v4,0-1,1.0,181,50,113,69.6
343,v6,1-0,1.0,182,50,113,70.4
334,v4,0-1,1.0,183,50,113,71.3
344,v4,1-0,0.0,183,50,114,70.0
347,v6,1-0,1.0,184,50,114,70.9
346,v4,1-0,0.0,184,50,115,69.6
357,v6,1-0,1.0,185,50,115,70.4
353,v6,1-0,1.0,186,50,115,71.3
352,v4,1-0,0.0,186,50,116,70.0
350,v4,1-0,0.0,186,50,117,68.8
354,v4,1-0,0.0,186,50,118,67.6
360,v4,1-0,0.0,186,50,119,66.4
356,v4,1-0,0.0,186,50,120,65.2
351,v6,0-1,0.0,186,50,121,64.0
361,v6,0-1,0.0,186,50,122,62.8
359,v6,1-0,1.0,187,50,122,63.6
355,v6,0-1,0.0,187,50,123,62.4
358,v4,1-0,0.0,187,50,124,61.3
368,v4,1-0,0.0,187,50,125,60.1
364,v4,1-0,0.0,187,50,126,58.9
367,v6,1-0,1.0,188,50,126,59.8
363,v6,1-0,1.0,189,50,126,60.6
362,v4,1/2-1/2,0.5,189,51,126,60.4
370,v4,1-0,0.0,189,51,127,59.3
369,v6,1-0,1.0,190,51,127,60.1
372,v4,1/2-1/2,0.5,190,52,127,59.9
373,v6,0-1,0.0,190,52,128,58.8
371,v6,0-1,0.0,190,52,129,57.6
365,v6,1-0,1.0,191,52,129,58.5
377,v6,0-1,0.0,191,52,130,57.3
380,v4,1-0,0.0,191,52,131,56.2
366,v4,1/2-1/2,0.5,191,53,131,56.1
374,v4,0-1,1.0,192,53,131,56.9
375,v6,0-1,0.0,192,53,132,55.8
383,v6,1/2-1/2,0.5,192,54,132,55.6
382,v4,0-1,1.0,193,54,132,56.4
376,v4,1/2-1/2,0.5,193,55,132,56.3
385,v6,1-0,1.0,194,55,132,57.0
381,v6,1-0,1.0,195,55,132,57.8
378,v4,0-1,1.0,196,55,132,58.6
389,v6,1-0,1.0,197,55,132,59.4
386,v4,0-1,1.0,198,55,132,60.2
387,v6,0-1,0.0,198,55,133,59.1
390,v4,1/2-1/2,0.5,198,56,133,58.9
379,v6,0-1,0.0,198,56,134,57.8
388,v4,0-1,1.0,199,56,134,58.6
384,v4,0-1,1.0,200,56,134,59.4
395,v6,1/2-1/2,0.5,200,57,134,59.2
392,v4,0-1,1.0,201,57,134,60.0
394,v4,1-0,0.0,201,57,135,58.9
393,v6,1/2-1/2,0.5,201,58,135,58.8
397,v6,1-0,1.0,202,58,135,59.5
396,v4,1/2-1/2,0.5,202,59,135,59.4
398,v4,0-1,1.0,203,59,135,60.1
402,v4,0-1,1.0,204,59,135,60.8
399,v6,1-0,1.0,205,59,135,61.6
400,v4,0-1,1.0,206,59,135,62.3
401,v6,0-1,0.0,206,59,136,61.3
406,v4,1-0,0.0,206,59,137,60.2
403,v6,1/2-1/2,0.5,206,60,137,60.1
407,v6,1-0,1.0,207,60,137,60.8
405,v6,1-0,1.0,208,60,137,61.5
408,v4,1-0,0.0,208,60,138,60.5
409,v6,1-0,1.0,209,60,138,61.2
413,v6,1-0,1.0,210,60,138,62.0
412,v4,1-0,0.0,210,60,139,60.9
391,v6,0-1,0.0,210,60,140,59.9
410,v4,0-1,1.0,211,60,140,60.6
415,v6,0-1,0.0,211,60,141,59.6
419,v6,1-0,1.0,212,60,141,60.3
421,v6,1-0,1.0,213,60,141,61.0
411,v6,1-0,1.0,214,60,141,61.8
417,v6,1-0,1.0,215,60,141,62.5
420,v4,1-0,0.0,215,60,142,61.5
422,v4,0-1,1.0,216,60,142,62.2
418,v4,1-0,0.0,216,60,143,61.2
423,v6,0-1,0.0,216,60,144,60.2
414,v4,1/2-1/2,0.5,216,61,144,60.0
427,v6,1-0,1.0,217,61,144,60.7
425,v6,0-1,0.0,217,61,145,59.7
429,v6,1/2-1/2,0.5,217,62,145,59.6
424,v4,1-0,0.0,217,62,146,58.6
431,v6,1-0,1.0,218,62,146,59.3
426,v4,0-1,1.0,219,62,146,60.0
416,v4,0-1,1.0,220,62,146,60.7
435,v6,1-0,1.0,221,62,146,61.4
404,v4,0-1,1.0,222,62,146,62.1
434,v4,0-1,1.0,223,62,146,62.7
436,v4,1-0,0.0,223,62,147,61.8
430,v4,1/2-1/2,0.5,223,63,147,61.6
432,v4,0-1,1.0,224,63,147,62.3
441,v6,0-1,0.0,224,63,148,61.3
438,v4,1-0,0.0,224,63,149,60.4
437,v6,0-1,0.0,224,63,150,59.4
440,v4,1-0,0.0,224,63,151,58.5
433,v6,0-1,0.0,224,63,152,57.5
446,v4,1-0,0.0,224,63,153,56.6
444,v4,1-0,0.0,224,63,154,55.6
439,v6,1-0,1.0,225,63,154,56.3
428,v4,1/2-1/2,0.5,225,64,154,56.2
442,v4,0-1,1.0,226,64,154,56.8
443,v6,1-0,1.0,227,64,154,57.5
448,v4,0-1,1.0,228,64,154,58.2
445,v6,1-0,1.0,229,64,154,58.9
454,v4,0-1,1.0,230,64,154,59.5
449,v6,1/2-1/2,0.5,230,65,154,59.4
447,v6,0-1,0.0,230,65,155,58.5
450,v4,1-0,0.0,230,65,156,57.5
452,v4,1-0,0.0,230,65,157,56.6
457,v6,0-1,0.0,230,65,158,55.7
451,v6,1-0,1.0,231,65,158,56.4
455,v6,1-0,1.0,232,65,158,57.0
460,v4,0-1,1.0,233,65,158,57.7
456,v4,1/2-1/2,0.5,233,66,158,57.5
453,v6,1/2-1/2,0.5,233,67,158,57.4
459,v6,1-0,1.0,234,67,158,58.1
465,v6,0-1,0.0,234,67,159,57.2
461,v6,1-0,1.0,235,67,159,57.8
458,v4,1/2-1/2,0.5,235,68,159,57.7
464,v4,0-1,1.0,236,68,159,58.3
462,v4,1/2-1/2,0.5,236,69,159,58.2
463,v6,1-0,1.0,237,69,159,58.8
470,v4,0-1,1.0,238,69,159,59.5
474,v4,1-0,0.0,238,69,160,58.6
466,v4,0-1,1.0,239,69,160,59.2
472,v4,1/2-1/2,0.5,239,70,160,59.1
469,v6,0-1,0.0,239,70,161,58.2
468,v4,1/2-1/2,0.5,239,71,161,58.1
477,v6,1-0,1.0,240,71,161,58.7
471,v6,1-0,1.0,241,71,161,59.3
476,v4,0-1,1.0,242,71,161,60.0
467,v6,0-1,0.0,242,71,162,59.1
473,v6,1-0,1.0,243,71,162,59.7
481,v6,0-1,0.0,243,71,163,58.8
480,v4,0-1,1.0,244,71,163,59.4
475,v6,1-0,1.0,245,71,163,60.1
482,v4,0-1,1.0,246,71,163,60.7
478,v4,1/2-1/2,0.5,246,72,163,60.6
484,v4,0-1,1.0,247,72,163,61.2
485,v6,0-1,0.0,247,72,164,60.3
479,v6,1-0,1.0,248,72,164,60.9
486,v4,1-0,0.0,248,72,165,60.0
483,v6,0-1,0.0,248,72,166,59.2
488,v4,1-0,0.0,248,72,167,58.3
491,v6,1-0,1.0,249,72,167,58.9
492,v4,1-0,0.0,249,72,168,58.1
493,v6,1-0,1.0,250,72,168,58.7
487,v6,1-0,1.0,251,72,168,59.3
489,v6,0-1,0.0,251,72,169,58.5
494,v4,0-1,1.0,252,72,169,59.1
498,v4,0-1,1.0,253,72,169,59.7
490,v4,1-0,0.0,253,72,170,58.8
501,v6,1-0,1.0,254,72,170,59.4
495,v6,1-0,1.0,255,72,170,60.0
496,v4,0-1,1.0,256,72,170,60.6
502,v4,1-0,0.0,256,72,171,59.8
497,v6,0-1,0.0,256,72,172,58.9
499,v6,1-0,1.0,257,72,172,59.5
500,v4,0-1,1.0,258,72,172,60.1
507,v6,1-0,1.0,259,72,172,60.7
505,v6,1/2-1/2,0.5,259,73,172,60.6
504,v4,0-1,1.0,260,73,172,61.2
503,v6,0-1,0.0,260,73,173,60.3
508,v4,0-1,1.0,261,73,173,60.9
510,v4,1/2-1/2,0.5,261,74,173,60.8
509,v6,0-1,0.0,261,74,174,60.0
506,v4,0-1,1.0,262,74,174,60.6
517,v6,0-1,0.0,262,74,175,59.7
514,v4,1-0,0.0,262,74,176,58.9
512,v4,0-1,1.0,263,74,176,59.5
511,v6,1-0,1.0,264,74,176,60.1
513,v6,0-1,0.0,264,74,177,59.3
516,v4,0-1,1.0,265,74,177,59.8
521,v6,0-1,0.0,265,74,178,59.0
519,v6,1-0,1.0,266,74,178,59.6
515,v6,1/2-1/2,0.5,266,75,178,59.5
520,v4,0-1,1.0,267,75,178,60.1
524,v4,0-1,1.0,268,75,178,60.6
522,v4,1/2-1/2,0.5,268,76,178,60.5
523,v6,1-0,1.0,269,76,178,61.1
527,v6,1-0,1.0,270,76,178,61.6
525,v6,1/2-1/2,0.5,270,77,178,61.5
530,v4,1-0,0.0,270,77,179,60.7
528,v4,1-0,0.0,270,77,180,59.9
518,v4,1/2-1/2,0.5,270,78,180,59.8
526,v4,1-0,0.0,270,78,181,59.0
533,v6,1-0,1.0,271,78,181,59.6
529,v6,1/2-1/2,0.5,271,79,181,59.5
531,v6,0-1,0.0,271,79,182,58.7
534,v4,0-1,1.0,272,79,182,59.2
538,v4,1-0,0.0,272,79,183,58.5
535,v6,1/2-1/2,0.5,272,80,183,58.3
539,v6,1-0,1.0,273,80,183,58.9
536,v4,1-0,0.0,273,80,184,58.1
544,v4,1-0,0.0,273,80,185,57.3
542,v4,1-0,0.0,273,80,186,56.6
543,v6,1-0,1.0,274,80,186,57.1
546,v4,1-0,0.0,274,80,187,56.4
532,v4,0-1,1.0,275,80,187,56.9
537,v6,1-0,1.0,276,80,187,57.5
541,v6,1-0,1.0,277,80,187,58.0
540,v4,1-0,0.0,277,80,188,57.2
549,v6,1-0,1.0,278,80,188,57.8
547,v6,1-0,1.0,279,80,188,58.3
551,v6,1-0,1.0,280,80,188,58.9
552,v4,1-0,0.0,280,80,189,58.1
548,v4,1-0,0.0,280,80,190,57.4
550,v4,1/2-1/2,0.5,280,81,190,57.3
554,v4,1-0,0.0,280,81,191,56.5
545,v6,1-0,1.0,281,81,191,57.1
557,v6,1-0,1.0,282,81,191,57.6
556,v4,1-0,0.0,282,81,192,56.8
561,v6,0-1,0.0,282,81,193,56.1
559,v6,0-1,0.0,282,81,194,55.4
553,v6,1-0,1.0,283,81,194,55.9
564,v4,1/2-1/2,0.5,283,82,194,55.8
565,v6,0-1,0.0,283,82,195,55.1
563,v6,1-0,1.0,284,82,195,55.6
560,v4,0-1,1.0,285,82,195,56.1
558,v4,1/2-1/2,0.5,285,83,195,56.0
562,v4,0-1,1.0,286,83,195,56.6
571,v6,0-1,0.0,286,83,196,55.8
567,v6,1/2-1/2,0.5,286,84,196,55.7
566,v4,1-0,0.0,286,84,197,55.0
555,v6,1/2-1/2,0.5,286,85,197,54.9
574,v4,0-1,1.0,287,85,197,55.4
568,v4,1-0,0.0,287,85,198,54.7
570,v4,0-1,1.0,288,85,198,55.2
569,v6,0-1,0.0,288,85,199,54.5
573,v6,1-0,1.0,289,85,199,55.0
576,v4,1-0,0.0,289,85,200,54.3
575,v6,1-0,1.0,290,85,200,54.8
578,v4,1-0,0.0,290,85,201,54.1
582,v4,1-0,0.0,290,85,202,53.4
572,v4,0-1,1.0,291,85,202,53.9
580,v4,1-0,0.0,291,85,203,53.2
579,v6,1-0,1.0,292,85,203,53.7
584,v4,1/2-1/2,0.5,292,86,203,53.6
587,v6,0-1,0.0,292,86,204,52.9
581,v6,1-0,1.0,293,86,204,53.5
585,v6,1-0,1.0,294,86,204,54.0
583,v6,1/2-1/2,0.5,294,87,204,53.9
589,v6,1-0,1.0,295,87,204,54.4
577,v6,1/2-1/2,0.5,295,88,204,54.3
592,v4,1-0,0.0,295,88,205,53.6
595,v6,0-1,0.0,295,88,206,52.9
591,v6,0-1,0.0,295,88,207,52.2
