game,white,result,score,running_wins,running_draws,running_losses,running_elo
64,Base-41b4968,1-0,0.0,26,11,25,5.6
62,Base-41b4968,1-0,0.0,26,11,26,-0.0
65,New-8ad2008,1-0,1.0,27,11,26,5.4
60,Base-41b4968,1/2-1/2,0.5,27,12,26,5.3
66,Base-41b4968,1-0,0.0,27,12,27,-0.0
67,New-8ad2008,1-0,1.0,28,12,27,5.2
70,Base-41b4968,0-1,1.0,29,12,27,10.2
68,Base-41b4968,1-0,0.0,29,12,28,5.0
69,New-8ad2008,1-0,1.0,30,12,28,9.9
71,New-8ad2008,1-0,1.0,31,12,28,14.7
74,Base-41b4968,0-1,1.0,32,12,28,19.3
72,Base-41b4968,1/2-1/2,0.5,32,13,28,19.1
73,New-8ad2008,1/2-1/2,0.5,32,14,28,18.8
75,New-8ad2008,1-0,1.0,33,14,28,23.2
76,Base-41b4968,0-1,1.0,34,14,28,27.5
78,Base-41b4968,0-1,1.0,35,14,28,31.7
83,New-8ad2008,1/2-1/2,0.5,35,15,28,31.3
77,New-8ad2008,1-0,1.0,36,15,28,35.3
79,New-8ad2008,1/2-1/2,0.5,36,16,28,34.9
80,Base-41b4968,1-0,0.0,36,16,29,30.1
84,Base-41b4968,1/2-1/2,0.5,36,17,29,29.7
82,Base-41b4968,1-0,0.0,36,17,30,25.2
81,New-8ad2008,1/2-1/2,0.5,36,18,30,24.9
90,Base-41b4968,1/2-1/2,0.5,36,19,30,24.6
85,New-8ad2008,1-0,1.0,37,19,30,28.3
86,Base-41b4968,1/2-1/2,0.5,37,20,30,28.0
89,New-8ad2008,0-1,0.0,37,20,31,23.7
87,New-8ad2008,1-0,1.0,38,20,31,27.4
92,Base-41b4968,1-0,0.0,38,20,32,23.2
88,Base-41b4968,1-0,0.0,38,20,33,19.1
91,New-8ad2008,1-0,1.0,39,20,33,22.7
93,New-8ad2008,0-1,0.0,39,20,34,18.7
94,Base-41b4968,0-1,1.0,40,20,34,22.2
96,Base-41b4968,1-0,0.0,40,20,35,18.3
97,New-8ad2008,1-0,1.0,41,20,35,21.7
101,New-8ad2008,1/2-1/2,0.5,41,21,35,21.5
95,New-8ad2008,0-1,0.0,41,21,36,17.7
98,Base-41b4968,0-1,1.0,42,21,36,21.1
99,New-8ad2008,0-1,0.0,42,21,37,17.4
100,Base-41b4968,1-0,0.0,42,21,38,13.8
102,Base-41b4968,1-0,0.0,42,21,39,10.2
104,Base-41b4968,1-0,0.0,42,21,40,6.7
106,Base-41b4968,1-0,0.0,42,21,41,3.3
103,New-8ad2008,1/2-1/2,0.5,42,22,41,3.3
105,New-8ad2008,0-1,0.0,42,22,42,-0.0
107,New-8ad2008,1-0,1.0,43,22,42,3.2
108,Base-41b4968,1-0,0.0,43,22,43,-0.0
110,Base-41b4968,1-0,0.0,43,22,44,-3.2
109,New-8ad2008,0-1,0.0,43,22,45,-6.3
113,New-8ad2008,1-0,1.0,44,22,45,-3.1
112,Base-41b4968,1/2-1/2,0.5,44,23,45,-3.1
111,New-8ad2008,0-1,0.0,44,23,46,-6.1
114,Base-41b4968,0-1,1.0,45,23,46,-3.0
117,New-8ad2008,1-0,1.0,46,23,46,-0.0
116,Base-41b4968,0-1,1.0,47,23,46,3.0
115,New-8ad2008,0-1,0.0,47,23,47,-0.0
118,Base-41b4968,1-0,0.0,47,23,48,-2.9
119,New-8ad2008,0-1,0.0,47,23,49,-5.8
120,Base-41b4968,1/2-1/2,0.5,47,24,49,-5.8
122,Base-41b4968,1/2-1/2,0.5,47,25,49,-5.7
125,New-8ad2008,0-1,0.0,47,25,50,-8.5
124,Base-41b4968,0-1,1.0,48,25,50,-5.6
121,New-8ad2008,1/2-1/2,0.5,48,26,50,-5.6
123,New-8ad2008,1-0,1.0,49,26,50,-2.8
126,Base-41b4968,1/2-1/2,0.5,49,27,50,-2.8
127,New-8ad2008,0-1,0.0,49,27,51,-5.5
128,Base-41b4968,0-1,1.0,50,27,51,-2.7
130,Base-41b4968,0-1,1.0,51,27,51,-0.0
129,New-8ad2008,1-0,1.0,52,27,51,2.7
131,New-8ad2008,1-0,1.0,53,27,51,5.3
134,Base-41b4968,1-0,0.0,53,27,52,2.6
132,Base-41b4968,1/2-1/2,0.5,53,28,52,2.6
133,New-8ad2008,0-1,0.0,53,28,53,-0.0
135,New-8ad2008,1-0,1.0,54,28,53,2.6
136,Base-41b4968,1-0,0.0,54,28,54,-0.0
137,New-8ad2008,1-0,1.0,55,28,54,2.5
138,Base-41b4968,0-1,1.0,56,28,54,5.0
139,New-8ad2008,0-1,0.0,56,28,55,2.5
143,New-8ad2008,0-1,0.0,56,28,56,-0.0
144,Base-41b4968,1/2-1/2,0.5,56,29,56,-0.0
140,Base-41b4968,1-0,0.0,56,29,57,-2.4
142,Base-41b4968,1-0,0.0,56,29,58,-4.9
141,New-8ad2008,1-0,1.0,57,29,58,-2.4
145,New-8ad2008,1-0,1.0,58,29,58,-0.0
146,Base-41b4968,0-1,1.0,59,29,58,2.4
147,New-8ad2008,0-1,0.0,59,29,59,-0.0
148,Base-41b4968,1-0,0.0,59,29,60,-2.3
149,New-8ad2008,1-0,1.0,60,29,60,-0.0
151,New-8ad2008,1-0,1.0,61,29,60,2.3
150,Base-41b4968,0-1,1.0,62,29,60,4.6
152,Base-41b4968,0-1,1.0,63,29,60,6.9
154,Base-41b4968,1-0,0.0,63,29,61,4.5
153,New-8ad2008,0-1,0.0,63,29,62,2.3
155,New-8ad2008,1-0,1.0,64,29,62,4.5
156,Base-41b4968,1-0,0.0,64,29,63,2.2
159,New-8ad2008,1/2-1/2,0.5,64,30,63,2.2
157,New-8ad2008,0-1,0.0,64,30,64,-0.0
158,Base-41b4968,1-0,0.0,64,30,65,-2.2
161,New-8ad2008,1/2-1/2,0.5,64,31,65,-2.2
160,Base-41b4968,0-1,1.0,65,31,65,-0.0
162,Base-41b4968,1/2-1/2,0.5,65,32,65,-0.0
163,New-8ad2008,0-1,0.0,65,32,66,-2.1
167,New-8ad2008,1-0,1.0,66,32,66,-0.0
164,Base-41b4968,1/2-1/2,0.5,66,33,66,-0.0
165,New-8ad2008,1-0,1.0,67,33,66,2.1
166,Base-41b4968,0-1,1.0,68,33,66,4.2
171,New-8ad2008,1-0,1.0,69,33,66,6.2
170,Base-41b4968,0-1,1.0,70,33,66,8.2
168,Base-41b4968,1-0,0.0,70,33,67,6.1
169,New-8ad2008,1-0,1.0,71,33,67,8.1
175,New-8ad2008,0-1,0.0,71,33,68,6.1
172,Base-41b4968,0-1,1.0,72,33,68,8.0
177,New-8ad2008,0-1,0.0,72,33,69,6.0
176,Base-41b4968,0-1,1.0,73,33,69,7.9
179,New-8ad2008,1-0,1.0,74,33,69,9.9
178,Base-41b4968,0-1,1.0,75,33,69,11.8
174,Base-41b4968,1/2-1/2,0.5,75,34,69,11.7
173,New-8ad2008,1/2-1/2,0.5,75,35,69,11.7
180,Base-41b4968,1-0,0.0,75,35,70,9.7
181,New-8ad2008,0-1,0.0,75,35,71,7.7
182,Base-41b4968,0-1,1.0,76,35,71,9.5
184,Base-41b4968,1-0,0.0,76,35,72,7.6
185,New-8ad2008,1/2-1/2,0.5,76,36,72,7.6
186,Base-41b4968,0-1,1.0,77,36,72,9.4
187,New-8ad2008,0-1,0.0,77,36,73,7.5
183,New-8ad2008,0-1,0.0,77,36,74,5.6
188,Base-41b4968,0-1,1.0,78,36,74,7.4
192,Base-41b4968,1-0,0.0,78,36,75,5.5
193,New-8ad2008,1-0,1.0,79,36,75,7.3
191,New-8ad2008,0-1,0.0,79,36,76,5.5
190,Base-41b4968,0-1,1.0,80,36,76,7.2
194,Base-41b4968,0-1,1.0,81,36,76,9.0
195,New-8ad2008,0-1,0.0,81,36,77,7.2
189,New-8ad2008,1/2-1/2,0.5,81,37,77,7.1
202,Base-41b4968,1/2-1/2,0.5,81,38,77,7.1
199,New-8ad2008,1-0,1.0,82,38,77,8.8
196,Base-41b4968,1/2-1/2,0.5,82,39,77,8.8
200,Base-41b4968,1-0,0.0,82,39,78,7.0
198,Base-41b4968,0-1,1.0,83,39,78,8.7
201,New-8ad2008,1-0,1.0,84,39,78,10.4
197,New-8ad2008,1/2-1/2,0.5,84,40,78,10.3
203,New-8ad2008,0-1,0.0,84,40,79,8.6
210,Base-41b4968,1/2-1/2,0.5,84,41,79,8.5
204,Base-41b4968,1-0,0.0,84,41,80,6.8
209,New-8ad2008,1-0,1.0,85,41,80,8.4
207,New-8ad2008,1-0,1.0,86,41,80,10.1
205,New-8ad2008,1-0,1.0,87,41,80,11.7
206,Base-41b4968,0-1,1.0,88,41,80,13.3
208,Base-41b4968,0-1,1.0,89,41,80,14.9
213,New-8ad2008,0-1,0.0,89,41,81,13.2
211,New-8ad2008,1-0,1.0,90,41,81,14.8
212,Base-41b4968,0-1,1.0,91,41,81,16.3
215,New-8ad2008,1-0,1.0,92,41,81,17.9
214,Base-41b4968,0-1,1.0,93,41,81,19.4
218,Base-41b4968,1/2-1/2,0.5,93,42,81,19.3
216,Base-41b4968,0-1,1.0,94,42,81,20.8
217,New-8ad2008,1-0,1.0,95,42,81,22.3
220,Base-41b4968,1-0,0.0,95,42,82,20.6
222,Base-41b4968,1/2-1/2,0.5,95,43,82,20.6
219,New-8ad2008,0-1,0.0,95,43,83,18.9
221,New-8ad2008,1/2-1/2,0.5,95,44,83,18.8
226,Base-41b4968,1/2-1/2,0.5,95,45,83,18.7
223,New-8ad2008,1/2-1/2,0.5,95,46,83,18.6
224,Base-41b4968,1-0,0.0,95,46,84,17.0
225,New-8ad2008,1-0,1.0,96,46,84,18.5
228,Base-41b4968,1-0,0.0,96,46,85,16.8
227,New-8ad2008,1-0,1.0,97,46,85,18.3
229,New-8ad2008,0-1,0.0,97,46,86,16.7
233,New-8ad2008,0-1,0.0,97,46,87,15.1
230,Base-41b4968,0-1,1.0,98,46,87,16.6
231,New-8ad2008,1/2-1/2,0.5,98,47,87,16.5
232,Base-41b4968,1-0,0.0,98,47,88,14.9
237,New-8ad2008,1-0,1.0,99,47,88,16.3
236,Base-41b4968,1/2-1/2,0.5,99,48,88,16.3
235,New-8ad2008,0-1,0.0,99,48,89,14.7
234,Base-41b4968,1/2-1/2,0.5,99,49,89,14.7
238,Base-41b4968,0-1,1.0,100,49,89,16.1
239,New-8ad2008,1-0,1.0,101,49,89,17.5
245,New-8ad2008,1-0,1.0,102,49,89,18.8
242,Base-41b4968,0-1,1.0,103,49,89,20.2
241,New-8ad2008,0-1,0.0,103,49,90,18.7
240,Base-41b4968,1/2-1/2,0.5,103,50,90,18.6
246,Base-41b4968,0-1,1.0,104,50,90,20.0
244,Base-41b4968,1-0,0.0,104,50,91,18.5
243,New-8ad2008,1-0,1.0,105,50,91,19.8
247,New-8ad2008,0-1,0.0,105,50,92,18.3
249,New-8ad2008,1-0,1.0,106,50,92,19.6
250,Base-41b4968,1-0,0.0,106,50,93,18.2
252,Base-41b4968,1/2-1/2,0.5,106,51,93,18.1
248,Base-41b4968,0-1,1.0,107,51,93,19.4
251,New-8ad2008,1-0,1.0,108,51,93,20.7
253,New-8ad2008,0-1,0.0,108,51,94,19.2
256,Base-41b4968,1/2-1/2,0.5,108,52,94,19.2
254,Base-41b4968,1-0,0.0,108,52,95,17.7
259,New-8ad2008,1/2-1/2,0.5,108,53,95,17.7
257,New-8ad2008,1/2-1/2,0.5,108,54,95,17.6
255,New-8ad2008,1-0,1.0,109,54,95,18.9
258,Base-41b4968,1-0,0.0,109,54,96,17.5
260,Base-41b4968,0-1,1.0,110,54,96,18.7
261,New-8ad2008,0-1,0.0,110,54,97,17.3
263,New-8ad2008,1/2-1/2,0.5,110,55,97,17.3
265,New-8ad2008,0-1,0.0,110,55,98,15.9
264,Base-41b4968,1-0,0.0,110,55,99,14.5
262,Base-41b4968,1-0,0.0,110,55,100,13.1
267,New-8ad2008,1-0,1.0,111,55,100,14.4
268,Base-41b4968,0-1,1.0,112,55,100,15.6
266,Base-41b4968,1/2-1/2,0.5,112,56,100,15.6
269,New-8ad2008,1-0,1.0,113,56,100,16.8
270,Base-41b4968,1-0,0.0,113,56,101,15.5
272,Base-41b4968,0-1,1.0,114,56,101,16.7
276,Base-41b4968,1/2-1/2,0.5,114,57,101,16.6
273,New-8ad2008,0-1,0.0,114,57,102,15.3
275,New-8ad2008,1/2-1/2,0.5,114,58,102,15.2
271,New-8ad2008,0-1,0.0,114,58,103,13.9
282,Base-41b4968,1/2-1/2,0.5,114,59,103,13.9
274,Base-41b4968,1-0,0.0,114,59,104,12.5
281,New-8ad2008,1/2-1/2,0.5,114,60,104,12.5
278,Base-41b4968,1-0,0.0,114,60,105,11.2
279,New-8ad2008,1-0,1.0,115,60,105,12.4
283,New-8ad2008,1-0,1.0,116,60,105,13.6
277,New-8ad2008,1/2-1/2,0.5,116,61,105,13.6
284,Base-41b4968,1-0,0.0,116,61,106,12.3
280,Base-41b4968,1-0,0.0,116,61,107,11.0
291,New-8ad2008,1/2-1/2,0.5,116,62,107,11.0
292,Base-41b4968,0-1,1.0,117,62,107,12.2
285,New-8ad2008,0-1,0.0,117,62,108,10.9
286,Base-41b4968,1-0,0.0,117,62,109,9.7
287,New-8ad2008,1-0,1.0,118,62,109,10.8
290,Base-41b4968,1-0,0.0,118,62,110,9.6
293,New-8ad2008,1/2-1/2,0.5,118,63,110,9.6
289,New-8ad2008,0-1,0.0,118,63,111,8.3
296,Base-41b4968,1/2-1/2,0.5,118,64,111,8.3
288,Base-41b4968,0-1,1.0,119,64,111,9.5
295,New-8ad2008,1-0,1.0,120,64,111,10.6
297,New-8ad2008,1/2-1/2,0.5,120,65,111,10.6
294,Base-41b4968,1-0,0.0,120,65,112,9.4
299,New-8ad2008,1-0,1.0,121,65,112,10.5
300,Base-41b4968,1-0,0.0,121,65,113,9.3
298,Base-41b4968,0-1,1.0,122,65,113,10.4
301,New-8ad2008,0-1,0.0,122,65,114,9.2
302,Base-41b4968,1/2-1/2,0.5,122,66,114,9.2
304,Base-41b4968,0-1,1.0,123,66,114,10.3
303,New-8ad2008,0-1,0.0,123,66,115,9.1
306,Base-41b4968,0-1,1.0,124,66,115,10.3
305,New-8ad2008,1/2-1/2,0.5,124,67,115,10.2
309,New-8ad2008,1-0,1.0,125,67,115,11.3
308,Base-41b4968,1-0,0.0,125,67,116,10.2
307,New-8ad2008,0-1,0.0,125,67,117,9.0
310,Base-41b4968,1-0,0.0,125,67,118,7.8
311,New-8ad2008,1-0,1.0,126,67,118,8.9
314,Base-41b4968,0-1,1.0,127,67,118,10.0
312,Base-41b4968,1-0,0.0,127,67,119,8.9
315,New-8ad2008,0-1,0.0,127,67,120,7.7
317,New-8ad2008,0-1,0.0,127,67,121,6.6
316,Base-41b4968,1/2-1/2,0.5,127,68,121,6.6
313,New-8ad2008,1/2-1/2,0.5,127,69,121,6.6
318,Base-41b4968,1-0,0.0,127,69,122,5.5
322,Base-41b4968,1-0,0.0,127,69,123,4.4
319,New-8ad2008,1-0,1.0,128,69,123,5.4
321,New-8ad2008,0-1,0.0,128,69,124,4.3
320,Base-41b4968,1-0,0.0,128,69,125,3.2
324,Base-41b4968,0-1,1.0,129,69,125,4.3
323,New-8ad2008,0-1,0.0,129,69,126,3.2
326,Base-41b4968,1-0,0.0,129,69,127,2.1
329,New-8ad2008,1/2-1/2,0.5,129,70,127,2.1
325,New-8ad2008,0-1,0.0,129,70,128,1.1
331,New-8ad2008,1-0,1.0,130,70,128,2.1
327,New-8ad2008,1/2-1/2,0.5,130,71,128,2.1
330,Base-41b4968,0-1,1.0,131,71,128,3.2
328,Base-41b4968,0-1,1.0,132,71,128,4.2
332,Base-41b4968,0-1,1.0,133,71,128,5.2
333,New-8ad2008,1-0,1.0,134,71,128,6.3
336,Base-41b4968,0-1,1.0,135,71,128,7.3
335,New-8ad2008,1-0,1.0,136,71,128,8.3
337,New-8ad2008,1/2-1/2,0.5,136,72,128,8.3
334,Base-41b4968,1-0,0.0,136,72,129,7.2
339,New-8ad2008,1-0,1.0,137,72,129,8.2
338,Base-41b4968,1-0,0.0,137,72,130,7.2
343,New-8ad2008,1/2-1/2,0.5,137,73,130,7.2
340,Base-41b4968,0-1,1.0,138,73,130,8.2
342,Base-41b4968,1-0,0.0,138,73,131,7.1
341,New-8ad2008,1-0,1.0,139,73,131,8.1
346,Base-41b4968,1/2-1/2,0.5,139,74,131,8.1
344,Base-41b4968,0-1,1.0,140,74,131,9.1
345,New-8ad2008,1-0,1.0,141,74,131,10.0
347,New-8ad2008,1/2-1/2,0.5,141,75,131,10.0
348,Base-41b4968,0-1,1.0,142,75,131,11.0
349,New-8ad2008,0-1,0.0,142,75,132,10.0
350,Base-41b4968,1/2-1/2,0.5,142,76,132,9.9
351,New-8ad2008,1-0,1.0,143,76,132,10.9
354,Base-41b4968,1-0,0.0,143,76,133,9.9
352,Base-41b4968,0-1,1.0,144,76,133,10.8
353,New-8ad2008,0-1,0.0,144,76,134,9.8
355,New-8ad2008,1/2-1/2,0.5,144,77,134,9.8
357,New-8ad2008,0-1,0.0,144,77,135,8.8
356,Base-41b4968,1/2-1/2,0.5,144,78,135,8.8
358,Base-41b4968,1-0,0.0,144,78,136,7.8
359,New-8ad2008,1/2-1/2,0.5,144,79,136,7.7
362,Base-41b4968,0-1,1.0,145,79,136,8.7
360,Base-41b4968,0-1,1.0,146,79,136,9.6
364,Base-41b4968,1/2-1/2,0.5,146,80,136,9.6
361,New-8ad2008,0-1,0.0,146,80,137,8.6
367,New-8ad2008,1/2-1/2,0.5,146,81,137,8.6
365,New-8ad2008,0-1,0.0,146,81,138,7.6
366,Base-41b4968,0-1,1.0,147,81,138,8.5
363,New-8ad2008,1/2-1/2,0.5,147,82,138,8.5
369,New-8ad2008,1/2-1/2,0.5,147,83,138,8.5
368,Base-41b4968,1-0,0.0,147,83,139,7.5
372,Base-41b4968,1-0,0.0,147,83,140,6.6
371,New-8ad2008,1-0,1.0,148,83,140,7.5
370,Base-41b4968,1-0,0.0,148,83,141,6.5
374,Base-41b4968,1-0,0.0,148,83,142,5.6
373,New-8ad2008,1-0,1.0,149,83,142,6.5
375,New-8ad2008,1/2-1/2,0.5,149,84,142,6.5
376,Base-41b4968,1-0,0.0,149,84,143,5.5
378,Base-41b4968,1/2-1/2,0.5,149,85,143,5.5
379,New-8ad2008,1-0,1.0,150,85,143,6.4
377,New-8ad2008,1/2-1/2,0.5,150,86,143,6.4
380,Base-41b4968,1/2-1/2,0.5,150,87,143,6.4
384,Base-41b4968,1-0,0.0,150,87,144,5.5
382,Base-41b4968,1-0,0.0,150,87,145,4.5
381,New-8ad2008,0-1,0.0,150,87,146,3.6
383,New-8ad2008,1/2-1/2,0.5,150,88,146,3.6
386,Base-41b4968,1/2-1/2,0.5,150,89,146,3.6
385,New-8ad2008,1-0,1.0,151,89,146,4.5
388,Base-41b4968,0-1,1.0,152,89,146,5.4
392,Base-41b4968,1-0,0.0,152,89,147,4.5
389,New-8ad2008,0-1,0.0,152,89,148,3.6
387,New-8ad2008,1-0,1.0,153,89,148,4.5
393,New-8ad2008,1/2-1/2,0.5,153,90,148,4.4
391,New-8ad2008,1/2-1/2,0.5,153,91,148,4.4
390,Base-41b4968,1/2-1/2,0.5,153,92,148,4.4
394,Base-41b4968,1/2-1/2,0.5,153,93,148,4.4
395,New-8ad2008,0-1,0.0,153,93,149,3.5
397,New-8ad2008,0-1,0.0,153,93,150,2.6
398,Base-41b4968,0-1,1.0,154,93,150,3.5
396,Base-41b4968,0-1,1.0,155,93,150,4.4
400,Base-41b4968,1/2-1/2,0.5,155,94,150,4.4
399,New-8ad2008,1-0,1.0,156,94,150,5.2
403,New-8ad2008,0-1,0.0,156,94,151,4.3
402,Base-41b4968,0-1,1.0,157,94,151,5.2
401,New-8ad2008,0-1,0.0,157,94,152,4.3
404,Base-41b4968,1-0,0.0,157,94,153,3.4
405,New-8ad2008,1-0,1.0,158,94,153,4.3
406,Base-41b4968,1/2-1/2,0.5,158,95,153,4.3
407,New-8ad2008,1-0,1.0,159,95,153,5.1
409,New-8ad2008,1/2-1/2,0.5,159,96,153,5.1
410,Base-41b4968,0-1,1.0,160,96,153,5.9
408,Base-41b4968,1-0,0.0,160,96,154,5.1
411,New-8ad2008,0-1,0.0,160,96,155,4.2
415,New-8ad2008,1/2-1/2,0.5,160,97,155,4.2
413,New-8ad2008,0-1,0.0,160,97,156,3.4
414,Base-41b4968,1/2-1/2,0.5,160,98,156,3.4
412,Base-41b4968,1/2-1/2,0.5,160,99,156,3.3
417,New-8ad2008,1/2-1/2,0.5,160,100,156,3.3
416,Base-41b4968,1-0,0.0,160,100,157,2.5
418,Base-41b4968,1-0,0.0,160,100,158,1.7
419,New-8ad2008,0-1,0.0,160,100,159,0.8
420,Base-41b4968,0-1,1.0,161,100,159,1.7
422,Base-41b4968,1-0,0.0,161,100,160,0.8
425,New-8ad2008,1-0,1.0,162,100,160,1.6
421,New-8ad2008,1/2-1/2,0.5,162,101,160,1.6
423,New-8ad2008,1/2-1/2,0.5,162,102,160,1.6
430,Base-41b4968,1/2-1/2,0.5,162,103,160,1.6
427,New-8ad2008,1-0,1.0,163,103,160,2.4
426,Base-41b4968,0-1,1.0,164,103,160,3.3
424,Base-41b4968,1/2-1/2,0.5,164,104,160,3.2
429,New-8ad2008,1/2-1/2,0.5,164,105,160,3.2
431,New-8ad2008,0-1,0.0,164,105,161,2.4
433,New-8ad2008,1-0,1.0,165,105,161,3.2
428,Base-41b4968,0-1,1.0,166,105,161,4.0
432,Base-41b4968,1-0,0.0,166,105,162,3.2
435,New-8ad2008,0-1,0.0,166,105,163,2.4
434,Base-41b4968,1-0,0.0,166,105,164,1.6
438,Base-41b4968,0-1,1.0,167,105,164,2.4
436,Base-41b4968,1-0,0.0,167,105,165,1.6
437,New-8ad2008,1-0,1.0,168,105,165,2.4
440,Base-41b4968,1/2-1/2,0.5,168,106,165,2.4
439,New-8ad2008,1-0,1.0,169,106,165,3.2
442,Base-41b4968,1-0,0.0,169,106,166,2.4
445,New-8ad2008,0-1,0.0,169,106,167,1.6
441,New-8ad2008,0-1,0.0,169,106,168,0.8
444,Base-41b4968,1-0,0.0,169,106,169,-0.0
443,New-8ad2008,1-0,1.0,170,106,169,0.8
447,New-8ad2008,1-0,1.0,171,106,169,1.6
446,Base-41b4968,0-1,1.0,172,106,169,2.3
450,Base-41b4968,1/2-1/2,0.5,172,107,169,2.3
452,Base-41b4968,0-1,1.0,173,107,169,3.1
451,New-8ad2008,1-0,1.0,174,107,169,3.9
449,New-8ad2008,1-0,1.0,175,107,169,4.6
448,Base-41b4968,1-0,0.0,175,107,170,3.8
453,New-8ad2008,1-0,1.0,176,107,170,4.6
455,New-8ad2008,0-1,0.0,176,107,171,3.8
456,Base-41b4968,0-1,1.0,177,107,171,4.6
454,Base-41b4968,0-1,1.0,178,107,171,5.3
457,New-8ad2008,1-0,1.0,179,107,171,6.1
458,Base-41b4968,1-0,0.0,179,107,172,5.3
461,New-8ad2008,0-1,0.0,179,107,173,4.5
460,Base-41b4968,0-1,1.0,180,107,173,5.3
459,New-8ad2008,1-0,1.0,181,107,173,6.0
462,Base-41b4968,1-0,0.0,181,107,174,5.3
466,Base-41b4968,0-1,1.0,182,107,174,6.0
465,New-8ad2008,1/2-1/2,0.5,182,108,174,6.0
468,Base-41b4968,0-1,1.0,183,108,174,6.7
464,Base-41b4968,1/2-1/2,0.5,183,109,174,6.7
467,New-8ad2008,0-1,0.0,183,109,175,6.0
463,New-8ad2008,1/2-1/2,0.5,183,110,175,5.9
469,New-8ad2008,0-1,0.0,183,110,176,5.2
471,New-8ad2008,1-0,1.0,184,110,176,5.9
474,Base-41b4968,0-1,1.0,185,110,176,6.6
470,Base-41b4968,1/2-1/2,0.5,185,111,176,6.6
472,Base-41b4968,1-0,0.0,185,111,177,5.9
473,New-8ad2008,1/2-1/2,0.5,185,112,177,5.9
475,New-8ad2008,1-0,1.0,186,112,177,6.6
476,Base-41b4968,0-1,1.0,187,112,177,7.3
483,New-8ad2008,1/2-1/2,0.5,187,113,177,7.3
480,Base-41b4968,1-0,0.0,187,113,178,6.5
