game,white,result,score,running_wins,running_draws,running_losses,running_elo
665,New-8ad2008,1-0,1.0,237,194,232,2.6
667,New-8ad2008,1/2-1/2,0.5,237,195,232,2.6
663,New-8ad2008,1-0,1.0,238,195,232,3.1
664,Base-41b4968,0-1,1.0,239,195,232,3.7
668,Base-41b4968,1-0,0.0,239,195,233,3.1
669,New-8ad2008,1-0,1.0,240,195,233,3.6
666,Base-41b4968,1-0,0.0,240,195,234,3.1
670,Base-41b4968,0-1,1.0,241,195,234,3.6
672,Base-41b4968,0-1,1.0,242,195,234,4.1
671,New-8ad2008,1-0,1.0,243,195,234,4.7
674,Base-41b4968,1-0,0.0,243,195,235,4.1
675,New-8ad2008,1-0,1.0,244,195,235,4.6
677,New-8ad2008,1-0,1.0,245,195,235,5.1
673,New-8ad2008,1/2-1/2,0.5,245,196,235,5.1
678,Base-41b4968,1/2-1/2,0.5,245,197,235,5.1
676,Base-41b4968,1-0,0.0,245,197,236,4.6
681,New-8ad2008,1/2-1/2,0.5,245,198,236,4.6
680,Base-41b4968,0-1,1.0,246,198,236,5.1
679,New-8ad2008,1-0,1.0,247,198,236,5.6
683,New-8ad2008,0-1,0.0,247,198,237,5.1
682,Base-41b4968,1/2-1/2,0.5,247,199,237,5.1
684,Base-41b4968,1-0,0.0,247,199,238,4.6
685,New-8ad2008,1-0,1.0,248,199,238,5.1
688,Base-41b4968,1/2-1/2,0.5,248,200,238,5.1
687,New-8ad2008,1/2-1/2,0.5,248,201,238,5.1
689,New-8ad2008,1-0,1.0,249,201,238,5.6
686,Base-41b4968,0-1,1.0,250,201,238,6.1
690,Base-41b4968,1-0,0.0,250,201,239,5.5
691,New-8ad2008,1-0,1.0,251,201,239,6.0
692,Base-41b4968,1/2-1/2,0.5,251,202,239,6.0
693,New-8ad2008,0-1,0.0,251,202,240,5.5
696,Base-41b4968,1-0,0.0,251,202,241,5.0
695,New-8ad2008,1/2-1/2,0.5,251,203,241,5.0
694,Base-41b4968,1/2-1/2,0.5,251,204,241,5.0
701,New-8ad2008,1/2-1/2,0.5,251,205,241,5.0
697,New-8ad2008,0-1,0.0,251,205,242,4.5
698,Base-41b4968,1-0,0.0,251,205,243,4.0
699,New-8ad2008,1/2-1/2,0.5,251,206,243,4.0
704,Base-41b4968,0-1,1.0,252,206,243,4.5
702,Base-41b4968,1-0,0.0,252,206,244,4.0
700,Base-41b4968,0-1,1.0,253,206,244,4.4
703,New-8ad2008,1-0,1.0,254,206,244,4.9
705,New-8ad2008,0-1,0.0,254,206,245,4.4
706,Base-41b4968,1-0,0.0,254,206,246,3.9
708,Base-41b4968,1-0,0.0,254,206,247,3.4
707,New-8ad2008,1-0,1.0,255,206,247,3.9
709,New-8ad2008,1-0,1.0,256,206,247,4.4
711,New-8ad2008,1-0,1.0,257,206,247,4.9
714,Base-41b4968,1/2-1/2,0.5,257,207,247,4.9
710,Base-41b4968,0-1,1.0,258,207,247,5.4
713,New-8ad2008,1-0,1.0,259,207,247,5.8
712,Base-41b4968,1-0,0.0,259,207,248,5.4
717,New-8ad2008,0-1,0.0,259,207,249,4.9
716,Base-41b4968,1/2-1/2,0.5,259,208,249,4.9
715,New-8ad2008,1/2-1/2,0.5,259,209,249,4.8
718,Base-41b4968,0-1,1.0,260,209,249,5.3
719,New-8ad2008,0-1,0.0,260,209,250,4.8
721,New-8ad2008,0-1,0.0,260,209,251,4.3
722,Base-41b4968,1/2-1/2,0.5,260,210,251,4.3
723,New-8ad2008,1/2-1/2,0.5,260,211,251,4.3
724,Base-41b4968,0-1,1.0,261,211,251,4.8
726,Base-41b4968,0-1,1.0,262,211,251,5.3
725,New-8ad2008,1-0,1.0,263,211,251,5.8
727,New-8ad2008,1-0,1.0,264,211,251,6.2
720,Base-41b4968,1/2-1/2,0.5,264,212,251,6.2
728,Base-41b4968,0-1,1.0,265,212,251,6.7
729,New-8ad2008,1/2-1/2,0.5,265,213,251,6.7
730,Base-41b4968,0-1,1.0,266,213,251,7.1
732,Base-41b4968,1-0,0.0,266,213,252,6.7
733,New-8ad2008,0-1,0.0,266,213,253,6.2
731,New-8ad2008,1-0,1.0,267,213,253,6.6
734,Base-41b4968,0-1,1.0,268,213,253,7.1
735,New-8ad2008,1/2-1/2,0.5,268,214,253,7.1
736,Base-41b4968,0-1,1.0,269,214,253,7.6
739,New-8ad2008,1/2-1/2,0.5,269,215,253,7.5
742,Base-41b4968,1/2-1/2,0.5,269,216,253,7.5
737,New-8ad2008,0-1,0.0,269,216,254,7.1
740,Base-41b4968,1-0,0.0,269,216,255,6.6
741,New-8ad2008,1/2-1/2,0.5,269,217,255,6.6
738,Base-41b4968,1-0,0.0,269,217,256,6.1
743,New-8ad2008,0-1,0.0,269,217,257,5.6
745,New-8ad2008,1/2-1/2,0.5,269,218,257,5.6
746,Base-41b4968,1-0,0.0,269,218,258,5.1
744,Base-41b4968,1-0,0.0,269,218,259,4.7
752,Base-41b4968,1/2-1/2,0.5,269,219,259,4.7
747,New-8ad2008,1/2-1/2,0.5,269,220,259,4.6
749,New-8ad2008,1-0,1.0,270,220,259,5.1
748,Base-41b4968,1-0,0.0,270,220,260,4.6
750,Base-41b4968,1-0,0.0,270,220,261,4.2
751,New-8ad2008,1-0,1.0,271,220,261,4.6
754,Base-41b4968,0-1,1.0,272,220,261,5.1
753,New-8ad2008,1-0,1.0,273,220,261,5.5
758,Base-41b4968,1/2-1/2,0.5,273,221,261,5.5
756,Base-41b4968,0-1,1.0,274,221,261,6.0
755,New-8ad2008,1/2-1/2,0.5,274,222,261,6.0
757,New-8ad2008,1-0,1.0,275,222,261,6.4
760,Base-41b4968,0-1,1.0,276,222,261,6.9
761,New-8ad2008,1-0,1.0,277,222,261,7.3
759,New-8ad2008,1-0,1.0,278,222,261,7.8
765,New-8ad2008,1-0,1.0,279,222,261,8.2
762,Base-41b4968,1-0,0.0,279,222,262,7.7
766,Base-41b4968,1-0,0.0,279,222,263,7.3
763,New-8ad2008,1-0,1.0,280,222,263,7.7
764,Base-41b4968,1-0,0.0,280,222,264,7.3
768,Base-41b4968,0-1,1.0,281,222,264,7.7
767,New-8ad2008,1-0,1.0,282,222,264,8.1
772,Base-41b4968,1/2-1/2,0.5,282,223,264,8.1
777,New-8ad2008,1/2-1/2,0.5,282,224,264,8.1
769,New-8ad2008,1/2-1/2,0.5,282,225,264,8.1
770,Base-41b4968,1-0,0.0,282,225,265,7.7
773,New-8ad2008,1-0,1.0,283,225,265,8.1
775,New-8ad2008,0-1,0.0,283,225,266,7.6
771,New-8ad2008,1/2-1/2,0.5,283,226,266,7.6
776,Base-41b4968,1-0,0.0,283,226,267,7.2
774,Base-41b4968,0-1,1.0,284,226,267,7.6
778,Base-41b4968,0-1,1.0,285,226,267,8.0
779,New-8ad2008,1-0,1.0,286,226,267,8.5
783,New-8ad2008,1/2-1/2,0.5,286,227,267,8.5
780,Base-41b4968,1-0,0.0,286,227,268,8.0
781,New-8ad2008,1-0,1.0,287,227,268,8.4
782,Base-41b4968,1-0,0.0,287,227,269,8.0
784,Base-41b4968,0-1,1.0,288,227,269,8.4
786,Base-41b4968,0-1,1.0,289,227,269,8.9
787,New-8ad2008,1/2-1/2,0.5,289,228,269,8.8
785,New-8ad2008,1/2-1/2,0.5,289,229,269,8.8
789,New-8ad2008,1-0,1.0,290,229,269,9.3
793,New-8ad2008,1/2-1/2,0.5,290,230,269,9.2
788,Base-41b4968,0-1,1.0,291,230,269,9.7
792,Base-41b4968,1-0,0.0,291,230,270,9.2
790,Base-41b4968,1-0,0.0,291,230,271,8.8
791,New-8ad2008,1-0,1.0,292,230,271,9.2
794,Base-41b4968,1-0,0.0,292,230,272,8.8
797,New-8ad2008,0-1,0.0,292,230,273,8.3
795,New-8ad2008,0-1,0.0,292,230,274,7.9
796,Base-41b4968,1/2-1/2,0.5,292,231,274,7.8
798,Base-41b4968,1-0,0.0,292,231,275,7.4
800,Base-41b4968,0-1,1.0,293,231,275,7.8
799,New-8ad2008,1/2-1/2,0.5,293,232,275,7.8
801,New-8ad2008,1-0,1.0,294,232,275,8.2
802,Base-41b4968,0-1,1.0,295,232,275,8.7
803,New-8ad2008,1-0,1.0,296,232,275,9.1
804,Base-41b4968,0-1,1.0,297,232,275,9.5
805,New-8ad2008,1-0,1.0,298,232,275,9.9
806,Base-41b4968,1-0,0.0,298,232,276,9.5
808,Base-41b4968,0-1,1.0,299,232,276,9.9
807,New-8ad2008,0-1,0.0,299,232,277,9.5
810,Base-41b4968,1-0,0.0,299,232,278,9.0
809,New-8ad2008,1/2-1/2,0.5,299,233,278,9.0
816,Base-41b4968,1-0,0.0,299,233,279,8.6
811,New-8ad2008,1-0,1.0,300,233,279,9.0
814,Base-41b4968,1-0,0.0,300,233,280,8.5
812,Base-41b4968,1/2-1/2,0.5,300,234,280,8.5
813,New-8ad2008,1-0,1.0,301,234,280,9.0
815,New-8ad2008,1-0,1.0,302,234,280,9.4
817,New-8ad2008,0-1,0.0,302,234,281,8.9
818,Base-41b4968,1-0,0.0,302,234,282,8.5
819,New-8ad2008,0-1,0.0,302,234,283,8.1
822,Base-41b4968,1/2-1/2,0.5,302,235,283,8.1
820,Base-41b4968,1-0,0.0,302,235,284,7.6
823,New-8ad2008,1-0,1.0,303,235,284,8.0
821,New-8ad2008,1-0,1.0,304,235,284,8.4
826,Base-41b4968,1/2-1/2,0.5,304,236,284,8.4
825,New-8ad2008,1/2-1/2,0.5,304,237,284,8.4
824,Base-41b4968,1-0,0.0,304,237,285,8.0
828,Base-41b4968,1/2-1/2,0.5,304,238,285,8.0
827,New-8ad2008,0-1,0.0,304,238,286,7.6
829,New-8ad2008,1-0,1.0,305,238,286,8.0
831,New-8ad2008,1-0,1.0,306,238,286,8.4
830,Base-41b4968,1-0,0.0,306,238,287,7.9
833,New-8ad2008,0-1,0.0,306,238,288,7.5
835,New-8ad2008,0-1,0.0,306,238,289,7.1
834,Base-41b4968,0-1,1.0,307,238,289,7.5
837,New-8ad2008,1/2-1/2,0.5,307,239,289,7.5
836,Base-41b4968,1-0,0.0,307,239,290,7.1
839,New-8ad2008,1/2-1/2,0.5,307,240,290,7.1
838,Base-41b4968,1-0,0.0,307,240,291,6.6
843,New-8ad2008,1/2-1/2,0.5,307,241,291,6.6
832,Base-41b4968,1/2-1/2,0.5,307,242,291,6.6
840,Base-41b4968,1/2-1/2,0.5,307,243,291,6.6
842,Base-41b4968,1-0,0.0,307,243,292,6.2
841,New-8ad2008,1-0,1.0,308,243,292,6.6
850,Base-41b4968,1/2-1/2,0.5,308,244,292,6.6
845,New-8ad2008,1/2-1/2,0.5,308,245,292,6.6
847,New-8ad2008,1/2-1/2,0.5,308,246,292,6.6
846,Base-41b4968,1/2-1/2,0.5,308,247,292,6.6
844,Base-41b4968,1-0,0.0,308,247,293,6.1
848,Base-41b4968,1-0,0.0,308,247,294,5.7
851,New-8ad2008,0-1,0.0,308,247,295,5.3
852,Base-41b4968,1-0,0.0,308,247,296,4.9
849,New-8ad2008,0-1,0.0,308,247,297,4.5
854,Base-41b4968,1/2-1/2,0.5,308,248,297,4.5
855,New-8ad2008,0-1,0.0,308,248,298,4.1
853,New-8ad2008,0-1,0.0,308,248,299,3.7
857,New-8ad2008,1-0,1.0,309,248,299,4.1
